Id,Id2,Geography,medhval
8600000US93063,93063,"93063 5-Digit ZCTA, 930 3-Digit ZCTA",237900
8600000US93065,93065,"93065 5-Digit ZCTA, 930 3-Digit ZCTA",241900
8600000US93066,93066,"93066 5-Digit ZCTA, 930 3-Digit ZCTA",462000
8600000US93067,93067,"93067 5-Digit ZCTA, 930 3-Digit ZCTA",460000
8600000US930HH,930HH,"930HH 5-Digit ZCTA, 930 3-Digit ZCTA",0
8600000US930XX,930XX,"930XX 5-Digit ZCTA, 930 3-Digit ZCTA",0
8600000US93101,93101,"93101 5-Digit ZCTA, 931 3-Digit ZCTA",378500
8600000US93103,93103,"93103 5-Digit ZCTA, 931 3-Digit ZCTA",535800
8600000US93105,93105,"93105 5-Digit ZCTA, 931 3-Digit ZCTA",511500
8600000US93108,93108,"93108 5-Digit ZCTA, 931 3-Digit ZCTA",
8600000US93109,93109,"93109 5-Digit ZCTA, 931 3-Digit ZCTA",497200
8600000US93110,93110,"93110 5-Digit ZCTA, 931 3-Digit ZCTA",511500
8600000US93111,93111,"93111 5-Digit ZCTA, 931 3-Digit ZCTA",434200
8600000US93117,93117,"93117 5-Digit ZCTA, 931 3-Digit ZCTA",387900
8600000US931HH,931HH,"931HH 5-Digit ZCTA, 931 3-Digit ZCTA",0
8600000US931XX,931XX,"931XX 5-Digit ZCTA, 931 3-Digit ZCTA",0
8600000US93201,93201,"93201 5-Digit ZCTA, 932 3-Digit ZCTA",60300
8600000US93202,93202,"93202 5-Digit ZCTA, 932 3-Digit ZCTA",75300
8600000US93203,93203,"93203 5-Digit ZCTA, 932 3-Digit ZCTA",77200
8600000US93204,93204,"93204 5-Digit ZCTA, 932 3-Digit ZCTA",69700
8600000US93205,93205,"93205 5-Digit ZCTA, 932 3-Digit ZCTA",76500
8600000US93206,93206,"93206 5-Digit ZCTA, 932 3-Digit ZCTA",79300
8600000US93207,93207,"93207 5-Digit ZCTA, 932 3-Digit ZCTA",85000
8600000US93208,93208,"93208 5-Digit ZCTA, 932 3-Digit ZCTA",100000
8600000US93210,93210,"93210 5-Digit ZCTA, 932 3-Digit ZCTA",87200
8600000US93212,93212,"93212 5-Digit ZCTA, 932 3-Digit ZCTA",75900
8600000US93215,93215,"93215 5-Digit ZCTA, 932 3-Digit ZCTA",86400
8600000US93216,93216,"93216 5-Digit ZCTA, 932 3-Digit ZCTA",0
8600000US93218,93218,"93218 5-Digit ZCTA, 932 3-Digit ZCTA",71900
8600000US93219,93219,"93219 5-Digit ZCTA, 932 3-Digit ZCTA",73600
8600000US93221,93221,"93221 5-Digit ZCTA, 932 3-Digit ZCTA",109100
8600000US93222,93222,"93222 5-Digit ZCTA, 932 3-Digit ZCTA",143100
8600000US93223,93223,"93223 5-Digit ZCTA, 932 3-Digit ZCTA",78400
8600000US93224,93224,"93224 5-Digit ZCTA, 932 3-Digit ZCTA",52500
8600000US93225,93225,"93225 5-Digit ZCTA, 932 3-Digit ZCTA",104400
8600000US93226,93226,"93226 5-Digit ZCTA, 932 3-Digit ZCTA",101800
8600000US93230,93230,"93230 5-Digit ZCTA, 932 3-Digit ZCTA",102900
8600000US93234,93234,"93234 5-Digit ZCTA, 932 3-Digit ZCTA",76800
8600000US93235,93235,"93235 5-Digit ZCTA, 932 3-Digit ZCTA",76900
8600000US93238,93238,"93238 5-Digit ZCTA, 932 3-Digit ZCTA",133200
8600000US93239,93239,"93239 5-Digit ZCTA, 932 3-Digit ZCTA",80500
8600000US93240,93240,"93240 5-Digit ZCTA, 932 3-Digit ZCTA",92200
8600000US93241,93241,"93241 5-Digit ZCTA, 932 3-Digit ZCTA",72200
8600000US93242,93242,"93242 5-Digit ZCTA, 932 3-Digit ZCTA",78900
8600000US93243,93243,"93243 5-Digit ZCTA, 932 3-Digit ZCTA",155700
8600000US93244,93244,"93244 5-Digit ZCTA, 932 3-Digit ZCTA",119400
8600000US93245,93245,"93245 5-Digit ZCTA, 932 3-Digit ZCTA",112700
8600000US93247,93247,"93247 5-Digit ZCTA, 932 3-Digit ZCTA",85900
8600000US93249,93249,"93249 5-Digit ZCTA, 932 3-Digit ZCTA",72300
8600000US93250,93250,"93250 5-Digit ZCTA, 932 3-Digit ZCTA",76300
8600000US93251,93251,"93251 5-Digit ZCTA, 932 3-Digit ZCTA",55500
8600000US93252,93252,"93252 5-Digit ZCTA, 932 3-Digit ZCTA",59800
8600000US93254,93254,"93254 5-Digit ZCTA, 932 3-Digit ZCTA",64400
8600000US93255,93255,"93255 5-Digit ZCTA, 932 3-Digit ZCTA",67900
8600000US93256,93256,"93256 5-Digit ZCTA, 932 3-Digit ZCTA",77800
8600000US93257,93257,"93257 5-Digit ZCTA, 932 3-Digit ZCTA",91300
8600000US93260,93260,"93260 5-Digit ZCTA, 932 3-Digit ZCTA",104200
8600000US93261,93261,"93261 5-Digit ZCTA, 932 3-Digit ZCTA",72100
8600000US93262,93262,"93262 5-Digit ZCTA, 932 3-Digit ZCTA",0
8600000US93263,93263,"93263 5-Digit ZCTA, 932 3-Digit ZCTA",78600
8600000US93265,93265,"93265 5-Digit ZCTA, 932 3-Digit ZCTA",172200
8600000US93266,93266,"93266 5-Digit ZCTA, 932 3-Digit ZCTA",71200
8600000US93267,93267,"93267 5-Digit ZCTA, 932 3-Digit ZCTA",78900
8600000US93268,93268,"93268 5-Digit ZCTA, 932 3-Digit ZCTA",69700
8600000US93270,93270,"93270 5-Digit ZCTA, 932 3-Digit ZCTA",94400
8600000US93271,93271,"93271 5-Digit ZCTA, 932 3-Digit ZCTA",168300
8600000US93272,93272,"93272 5-Digit ZCTA, 932 3-Digit ZCTA",78100
8600000US93274,93274,"93274 5-Digit ZCTA, 932 3-Digit ZCTA",95000
8600000US93276,93276,"93276 5-Digit ZCTA, 932 3-Digit ZCTA",40000
8600000US93277,93277,"93277 5-Digit ZCTA, 932 3-Digit ZCTA",118100
8600000US93280,93280,"93280 5-Digit ZCTA, 932 3-Digit ZCTA",82200
8600000US93282,93282,"93282 5-Digit ZCTA, 932 3-Digit ZCTA",55000
8600000US93283,93283,"93283 5-Digit ZCTA, 932 3-Digit ZCTA",95600
8600000US93285,93285,"93285 5-Digit ZCTA, 932 3-Digit ZCTA",84900
8600000US93286,93286,"93286 5-Digit ZCTA, 932 3-Digit ZCTA",86600
8600000US93287,93287,"93287 5-Digit ZCTA, 932 3-Digit ZCTA",155400
8600000US93291,93291,"93291 5-Digit ZCTA, 932 3-Digit ZCTA",94300
8600000US93292,93292,"93292 5-Digit ZCTA, 932 3-Digit ZCTA",119100
8600000US932HH,932HH,"932HH 5-Digit ZCTA, 932 3-Digit ZCTA",0
8600000US932XX,932XX,"932XX 5-Digit ZCTA, 932 3-Digit ZCTA",0
8600000US93301,93301,"93301 5-Digit ZCTA, 933 3-Digit ZCTA",109600
8600000US93304,93304,"93304 5-Digit ZCTA, 933 3-Digit ZCTA",79700
8600000US93305,93305,"93305 5-Digit ZCTA, 933 3-Digit ZCTA",76900
8600000US93306,93306,"93306 5-Digit ZCTA, 933 3-Digit ZCTA",94600
8600000US93307,93307,"93307 5-Digit ZCTA, 933 3-Digit ZCTA",76700
8600000US93308,93308,"93308 5-Digit ZCTA, 933 3-Digit ZCTA",100000
8600000US93309,93309,"93309 5-Digit ZCTA, 933 3-Digit ZCTA",106300
8600000US93311,93311,"93311 5-Digit ZCTA, 933 3-Digit ZCTA",139600
8600000US93312,93312,"93312 5-Digit ZCTA, 933 3-Digit ZCTA",141500
8600000US93313,93313,"93313 5-Digit ZCTA, 933 3-Digit ZCTA",110500
8600000US933HH,933HH,"933HH 5-Digit ZCTA, 933 3-Digit ZCTA",0
8600000US933XX,933XX,"933XX 5-Digit ZCTA, 933 3-Digit ZCTA",0
8600000US93401,93401,"93401 5-Digit ZCTA, 934 3-Digit ZCTA",302500
8600000US93402,93402,"93402 5-Digit ZCTA, 934 3-Digit ZCTA",212100
8600000US93405,93405,"93405 5-Digit ZCTA, 934 3-Digit ZCTA",276100
8600000US93420,93420,"93420 5-Digit ZCTA, 934 3-Digit ZCTA",261900
8600000US93422,93422,"93422 5-Digit ZCTA, 934 3-Digit ZCTA",209800
8600000US93424,93424,"93424 5-Digit ZCTA, 934 3-Digit ZCTA",321300
8600000US93426,93426,"93426 5-Digit ZCTA, 934 3-Digit ZCTA",201300
8600000US93427,93427,"93427 5-Digit ZCTA, 934 3-Digit ZCTA",269900
8600000US93428,93428,"93428 5-Digit ZCTA, 934 3-Digit ZCTA",305600
8600000US93429,93429,"93429 5-Digit ZCTA, 934 3-Digit ZCTA",85000
8600000US93430,93430,"93430 5-Digit ZCTA, 934 3-Digit ZCTA",309700
8600000US93432,93432,"93432 5-Digit ZCTA, 934 3-Digit ZCTA",175000
8600000US93433,93433,"93433 5-Digit ZCTA, 934 3-Digit ZCTA",184400
8600000US93434,93434,"93434 5-Digit ZCTA, 934 3-Digit ZCTA",112400
8600000US93435,93435,"93435 5-Digit ZCTA, 934 3-Digit ZCTA",0
8600000US93436,93436,"93436 5-Digit ZCTA, 934 3-Digit ZCTA",151800
8600000US93437,93437,"93437 5-Digit ZCTA, 934 3-Digit ZCTA",112500
8600000US93440,93440,"93440 5-Digit ZCTA, 934 3-Digit ZCTA",246600
8600000US93441,93441,"93441 5-Digit ZCTA, 934 3-Digit ZCTA",402400
8600000US93442,93442,"93442 5-Digit ZCTA, 934 3-Digit ZCTA",245200
8600000US93444,93444,"93444 5-Digit ZCTA, 934 3-Digit ZCTA",234600
8600000US93445,93445,"93445 5-Digit ZCTA, 934 3-Digit ZCTA",166800
8600000US93446,93446,"93446 5-Digit ZCTA, 934 3-Digit ZCTA",168500
8600000US93447,93447,"93447 5-Digit ZCTA, 934 3-Digit ZCTA",0
8600000US93449,93449,"93449 5-Digit ZCTA, 934 3-Digit ZCTA",314100
8600000US93450,93450,"93450 5-Digit ZCTA, 934 3-Digit ZCTA",95000
8600000US93451,93451,"93451 5-Digit ZCTA, 934 3-Digit ZCTA",125400
8600000US93452,93452,"93452 5-Digit ZCTA, 934 3-Digit ZCTA",142500
8600000US93453,93453,"93453 5-Digit ZCTA, 934 3-Digit ZCTA",160400
8600000US93454,93454,"93454 5-Digit ZCTA, 934 3-Digit ZCTA",149100
8600000US93455,93455,"93455 5-Digit ZCTA, 934 3-Digit ZCTA",184200
8600000US93458,93458,"93458 5-Digit ZCTA, 934 3-Digit ZCTA",132900
8600000US93460,93460,"93460 5-Digit ZCTA, 934 3-Digit ZCTA",427800
8600000US93461,93461,"93461 5-Digit ZCTA, 934 3-Digit ZCTA",109100
8600000US93463,93463,"93463 5-Digit ZCTA, 934 3-Digit ZCTA",405600
8600000US93465,93465,"93465 5-Digit ZCTA, 934 3-Digit ZCTA",236200
8600000US934HH,934HH,"934HH 5-Digit ZCTA, 934 3-Digit ZCTA",0
8600000US934XX,934XX,"934XX 5-Digit ZCTA, 934 3-Digit ZCTA",0
8600000US93501,93501,"93501 5-Digit ZCTA, 935 3-Digit ZCTA",57800
8600000US93505,93505,"93505 5-Digit ZCTA, 935 3-Digit ZCTA",82100
8600000US93510,93510,"93510 5-Digit ZCTA, 935 3-Digit ZCTA",276500
8600000US93512,93512,"93512 5-Digit ZCTA, 935 3-Digit ZCTA",45000
8600000US93513,93513,"93513 5-Digit ZCTA, 935 3-Digit ZCTA",130000
8600000US93514,93514,"93514 5-Digit ZCTA, 935 3-Digit ZCTA",182000
8600000US93516,93516,"93516 5-Digit ZCTA, 935 3-Digit ZCTA",58200
8600000US93517,93517,"93517 5-Digit ZCTA, 935 3-Digit ZCTA",129700
8600000US93518,93518,"93518 5-Digit ZCTA, 935 3-Digit ZCTA",95700
8600000US93522,93522,"93522 5-Digit ZCTA, 935 3-Digit ZCTA",43300
8600000US93523,93523,"93523 5-Digit ZCTA, 935 3-Digit ZCTA",59300
8600000US93526,93526,"93526 5-Digit ZCTA, 935 3-Digit ZCTA",102100
8600000US93527,93527,"93527 5-Digit ZCTA, 935 3-Digit ZCTA",91700
8600000US93528,93528,"93528 5-Digit ZCTA, 935 3-Digit ZCTA",31100
8600000US93529,93529,"93529 5-Digit ZCTA, 935 3-Digit ZCTA",242500
8600000US93530,93530,"93530 5-Digit ZCTA, 935 3-Digit ZCTA",35000
8600000US93531,93531,"93531 5-Digit ZCTA, 935 3-Digit ZCTA",156700
8600000US93532,93532,"93532 5-Digit ZCTA, 935 3-Digit ZCTA",139100
8600000US93534,93534,"93534 5-Digit ZCTA, 935 3-Digit ZCTA",87900
8600000US93535,93535,"93535 5-Digit ZCTA, 935 3-Digit ZCTA",92000
8600000US93536,93536,"93536 5-Digit ZCTA, 935 3-Digit ZCTA",140600
8600000US93541,93541,"93541 5-Digit ZCTA, 935 3-Digit ZCTA",123100
8600000US93543,93543,"93543 5-Digit ZCTA, 935 3-Digit ZCTA",98000
8600000US93544,93544,"93544 5-Digit ZCTA, 935 3-Digit ZCTA",152400
8600000US93545,93545,"93545 5-Digit ZCTA, 935 3-Digit ZCTA",125000
8600000US93546,93546,"93546 5-Digit ZCTA, 935 3-Digit ZCTA",283300
8600000US93549,93549,"93549 5-Digit ZCTA, 935 3-Digit ZCTA",58300
8600000US93550,93550,"93550 5-Digit ZCTA, 935 3-Digit ZCTA",96700
8600000US93551,93551,"93551 5-Digit ZCTA, 935 3-Digit ZCTA",165600
8600000US93552,93552,"93552 5-Digit ZCTA, 935 3-Digit ZCTA",109200
8600000US93553,93553,"93553 5-Digit ZCTA, 935 3-Digit ZCTA",120200
8600000US93554,93554,"93554 5-Digit ZCTA, 935 3-Digit ZCTA",33500
8600000US93555,93555,"93555 5-Digit ZCTA, 935 3-Digit ZCTA",75400
8600000US93560,93560,"93560 5-Digit ZCTA, 935 3-Digit ZCTA",89000
8600000US93561,93561,"93561 5-Digit ZCTA, 935 3-Digit ZCTA",121100
8600000US93562,93562,"93562 5-Digit ZCTA, 935 3-Digit ZCTA",27600
8600000US93563,93563,"93563 5-Digit ZCTA, 935 3-Digit ZCTA",212900
8600000US93591,93591,"93591 5-Digit ZCTA, 935 3-Digit ZCTA",76600
8600000US935HH,935HH,"935HH 5-Digit ZCTA, 935 3-Digit ZCTA",0
8600000US935XX,935XX,"935XX 5-Digit ZCTA, 935 3-Digit ZCTA",37500
8600000US93601,93601,"93601 5-Digit ZCTA, 936 3-Digit ZCTA",159600
8600000US93602,93602,"93602 5-Digit ZCTA, 936 3-Digit ZCTA",137900
8600000US93603,93603,"93603 5-Digit ZCTA, 936 3-Digit ZCTA",100800
8600000US93604,93604,"93604 5-Digit ZCTA, 936 3-Digit ZCTA",228600
8600000US93605,93605,"93605 5-Digit ZCTA, 936 3-Digit ZCTA",112500
8600000US93606,93606,"93606 5-Digit ZCTA, 936 3-Digit ZCTA",65800
8600000US93608,93608,"93608 5-Digit ZCTA, 936 3-Digit ZCTA",39100
8600000US93609,93609,"93609 5-Digit ZCTA, 936 3-Digit ZCTA",95900
8600000US93610,93610,"93610 5-Digit ZCTA, 936 3-Digit ZCTA",86300
8600000US93611,93611,"93611 5-Digit ZCTA, 936 3-Digit ZCTA",153200
8600000US93612,93612,"93612 5-Digit ZCTA, 936 3-Digit ZCTA",96300
8600000US93614,93614,"93614 5-Digit ZCTA, 936 3-Digit ZCTA",154800
8600000US93615,93615,"93615 5-Digit ZCTA, 936 3-Digit ZCTA",84900
8600000US93616,93616,"93616 5-Digit ZCTA, 936 3-Digit ZCTA",76200
8600000US93618,93618,"93618 5-Digit ZCTA, 936 3-Digit ZCTA",97400
8600000US93620,93620,"93620 5-Digit ZCTA, 936 3-Digit ZCTA",92700
8600000US93621,93621,"93621 5-Digit ZCTA, 936 3-Digit ZCTA",116300
8600000US93622,93622,"93622 5-Digit ZCTA, 936 3-Digit ZCTA",81900
8600000US93623,93623,"93623 5-Digit ZCTA, 936 3-Digit ZCTA",350000
8600000US93624,93624,"93624 5-Digit ZCTA, 936 3-Digit ZCTA",153100
8600000US93625,93625,"93625 5-Digit ZCTA, 936 3-Digit ZCTA",100000
8600000US93626,93626,"93626 5-Digit ZCTA, 936 3-Digit ZCTA",130000
8600000US93627,93627,"93627 5-Digit ZCTA, 936 3-Digit ZCTA",0
8600000US93628,93628,"93628 5-Digit ZCTA, 936 3-Digit ZCTA",395500
8600000US93630,93630,"93630 5-Digit ZCTA, 936 3-Digit ZCTA",100100
8600000US93631,93631,"93631 5-Digit ZCTA, 936 3-Digit ZCTA",123200
8600000US93634,93634,"93634 5-Digit ZCTA, 936 3-Digit ZCTA",85000
8600000US93635,93635,"93635 5-Digit ZCTA, 936 3-Digit ZCTA",140500
8600000US93637,93637,"93637 5-Digit ZCTA, 936 3-Digit ZCTA",107000
8600000US93638,93638,"93638 5-Digit ZCTA, 936 3-Digit ZCTA",103700
8600000US93640,93640,"93640 5-Digit ZCTA, 936 3-Digit ZCTA",83400
8600000US93641,93641,"93641 5-Digit ZCTA, 936 3-Digit ZCTA",72800
8600000US93643,93643,"93643 5-Digit ZCTA, 936 3-Digit ZCTA",141300
8600000US93644,93644,"93644 5-Digit ZCTA, 936 3-Digit ZCTA",163100
8600000US93645,93645,"93645 5-Digit ZCTA, 936 3-Digit ZCTA",225000
8600000US93646,93646,"93646 5-Digit ZCTA, 936 3-Digit ZCTA",81200
8600000US93647,93647,"93647 5-Digit ZCTA, 936 3-Digit ZCTA",88500
8600000US93648,93648,"93648 5-Digit ZCTA, 936 3-Digit ZCTA",82300
8600000US93650,93650,"93650 5-Digit ZCTA, 936 3-Digit ZCTA",69300
8600000US93651,93651,"93651 5-Digit ZCTA, 936 3-Digit ZCTA",169900
8600000US93652,93652,"93652 5-Digit ZCTA, 936 3-Digit ZCTA",133300
8600000US93653,93653,"93653 5-Digit ZCTA, 936 3-Digit ZCTA",138900
8600000US93654,93654,"93654 5-Digit ZCTA, 936 3-Digit ZCTA",108200
8600000US93656,93656,"93656 5-Digit ZCTA, 936 3-Digit ZCTA",83500
8600000US93657,93657,"93657 5-Digit ZCTA, 936 3-Digit ZCTA",102600
8600000US93660,93660,"93660 5-Digit ZCTA, 936 3-Digit ZCTA",83400
8600000US93662,93662,"93662 5-Digit ZCTA, 936 3-Digit ZCTA",98100
8600000US93664,93664,"93664 5-Digit ZCTA, 936 3-Digit ZCTA",236100
8600000US93665,93665,"93665 5-Digit ZCTA, 936 3-Digit ZCTA",72500
8600000US93666,93666,"93666 5-Digit ZCTA, 936 3-Digit ZCTA",67200
8600000US93667,93667,"93667 5-Digit ZCTA, 936 3-Digit ZCTA",155000
8600000US93668,93668,"93668 5-Digit ZCTA, 936 3-Digit ZCTA",82600
8600000US93669,93669,"93669 5-Digit ZCTA, 936 3-Digit ZCTA",133800
8600000US93673,93673,"93673 5-Digit ZCTA, 936 3-Digit ZCTA",69000
8600000US93675,93675,"93675 5-Digit ZCTA, 936 3-Digit ZCTA",140700
8600000US936HH,936HH,"936HH 5-Digit ZCTA, 936 3-Digit ZCTA",0
8600000US936XX,936XX,"936XX 5-Digit ZCTA, 936 3-Digit ZCTA",0
8600000US93701,93701,"93701 5-Digit ZCTA, 937 3-Digit ZCTA",55600
8600000US93702,93702,"93702 5-Digit ZCTA, 937 3-Digit ZCTA",64000
8600000US93703,93703,"93703 5-Digit ZCTA, 937 3-Digit ZCTA",74300
8600000US93704,93704,"93704 5-Digit ZCTA, 937 3-Digit ZCTA",117500
8600000US93705,93705,"93705 5-Digit ZCTA, 937 3-Digit ZCTA",81200
8600000US93706,93706,"93706 5-Digit ZCTA, 937 3-Digit ZCTA",68800
8600000US93710,93710,"93710 5-Digit ZCTA, 937 3-Digit ZCTA",111700
8600000US93711,93711,"93711 5-Digit ZCTA, 937 3-Digit ZCTA",177600
8600000US93720,93720,"93720 5-Digit ZCTA, 937 3-Digit ZCTA",160400
8600000US93721,93721,"93721 5-Digit ZCTA, 937 3-Digit ZCTA",80600
8600000US93722,93722,"93722 5-Digit ZCTA, 937 3-Digit ZCTA",107700
8600000US93725,93725,"93725 5-Digit ZCTA, 937 3-Digit ZCTA",82300
8600000US93726,93726,"93726 5-Digit ZCTA, 937 3-Digit ZCTA",84500
8600000US93727,93727,"93727 5-Digit ZCTA, 937 3-Digit ZCTA",98200
8600000US93728,93728,"93728 5-Digit ZCTA, 937 3-Digit ZCTA",75400
8600000US93901,93901,"93901 5-Digit ZCTA, 939 3-Digit ZCTA",242300
8600000US93905,93905,"93905 5-Digit ZCTA, 939 3-Digit ZCTA",161700
8600000US93906,93906,"93906 5-Digit ZCTA, 939 3-Digit ZCTA",199100
8600000US93907,93907,"93907 5-Digit ZCTA, 939 3-Digit ZCTA",272900
8600000US93908,93908,"93908 5-Digit ZCTA, 939 3-Digit ZCTA",421100
8600000US93920,93920,"93920 5-Digit ZCTA, 939 3-Digit ZCTA",882800
8600000US93921,93921,"93921 5-Digit ZCTA, 939 3-Digit ZCTA",672300
8600000US93923,93923,"93923 5-Digit ZCTA, 939 3-Digit ZCTA",631700
8600000US93924,93924,"93924 5-Digit ZCTA, 939 3-Digit ZCTA",480300
8600000US93925,93925,"93925 5-Digit ZCTA, 939 3-Digit ZCTA",300000
8600000US93926,93926,"93926 5-Digit ZCTA, 939 3-Digit ZCTA",163200
8600000US93927,93927,"93927 5-Digit ZCTA, 939 3-Digit ZCTA",128000
8600000US93928,93928,"93928 5-Digit ZCTA, 939 3-Digit ZCTA",0
8600000US93930,93930,"93930 5-Digit ZCTA, 939 3-Digit ZCTA",144400
8600000US93932,93932,"93932 5-Digit ZCTA, 939 3-Digit ZCTA",181300
8600000US93933,93933,"93933 5-Digit ZCTA, 939 3-Digit ZCTA",245400
8600000US93940,93940,"93940 5-Digit ZCTA, 939 3-Digit ZCTA",402100
8600000US93950,93950,"93950 5-Digit ZCTA, 939 3-Digit ZCTA",417400
8600000US93953,93953,"93953 5-Digit ZCTA, 939 3-Digit ZCTA",736000
8600000US93954,93954,"93954 5-Digit ZCTA, 939 3-Digit ZCTA",95700
8600000US93955,93955,"93955 5-Digit ZCTA, 939 3-Digit ZCTA",238900
8600000US93960,93960,"93960 5-Digit ZCTA, 939 3-Digit ZCTA",155600
8600000US93962,93962,"93962 5-Digit ZCTA, 939 3-Digit ZCTA",254200
8600000US939HH,939HH,"939HH 5-Digit ZCTA, 939 3-Digit ZCTA",0
8600000US939XX,939XX,"939XX 5-Digit ZCTA, 939 3-Digit ZCTA",350000
8600000US94002,94002,"94002 5-Digit ZCTA, 940 3-Digit ZCTA",594800
8600000US94005,94005,"94005 5-Digit ZCTA, 940 3-Digit ZCTA",385200
8600000US94010,94010,"94010 5-Digit ZCTA, 940 3-Digit ZCTA",899300
8600000US94014,94014,"94014 5-Digit ZCTA, 940 3-Digit ZCTA",307100
8600000US94015,94015,"94015 5-Digit ZCTA, 940 3-Digit ZCTA",347400
8600000US94019,94019,"94019 5-Digit ZCTA, 940 3-Digit ZCTA",511600
8600000US94020,94020,"94020 5-Digit ZCTA, 940 3-Digit ZCTA",444100
8600000US94021,94021,"94021 5-Digit ZCTA, 940 3-Digit ZCTA",450000
8600000US94022,94022,"94022 5-Digit ZCTA, 940 3-Digit ZCTA",
8600000US94024,94024,"94024 5-Digit ZCTA, 940 3-Digit ZCTA",996000
8600000US94025,94025,"94025 5-Digit ZCTA, 940 3-Digit ZCTA",764400
8600000US94027,94027,"94027 5-Digit ZCTA, 940 3-Digit ZCTA",
8600000US94028,94028,"94028 5-Digit ZCTA, 940 3-Digit ZCTA",
8600000US94030,94030,"94030 5-Digit ZCTA, 940 3-Digit ZCTA",553600
8600000US94037,94037,"94037 5-Digit ZCTA, 940 3-Digit ZCTA",451900
8600000US94038,94038,"94038 5-Digit ZCTA, 940 3-Digit ZCTA",511100
8600000US94040,94040,"94040 5-Digit ZCTA, 940 3-Digit ZCTA",661000
8600000US94041,94041,"94041 5-Digit ZCTA, 940 3-Digit ZCTA",551600
8600000US94043,94043,"94043 5-Digit ZCTA, 940 3-Digit ZCTA",441500
8600000US94044,94044,"94044 5-Digit ZCTA, 940 3-Digit ZCTA",368800
8600000US94060,94060,"94060 5-Digit ZCTA, 940 3-Digit ZCTA",411500
8600000US94061,94061,"94061 5-Digit ZCTA, 940 3-Digit ZCTA",497700
8600000US94062,94062,"94062 5-Digit ZCTA, 940 3-Digit ZCTA",737600
8600000US94063,94063,"94063 5-Digit ZCTA, 940 3-Digit ZCTA",336600
8600000US94065,94065,"94065 5-Digit ZCTA, 940 3-Digit ZCTA",628400
8600000US94066,94066,"94066 5-Digit ZCTA, 940 3-Digit ZCTA",384500
8600000US94070,94070,"94070 5-Digit ZCTA, 940 3-Digit ZCTA",627000
8600000US94074,94074,"94074 5-Digit ZCTA, 940 3-Digit ZCTA",861100
8600000US94080,94080,"94080 5-Digit ZCTA, 940 3-Digit ZCTA",351700
8600000US94086,94086,"94086 5-Digit ZCTA, 940 3-Digit ZCTA",420100
8600000US94087,94087,"94087 5-Digit ZCTA, 940 3-Digit ZCTA",581500
8600000US94089,94089,"94089 5-Digit ZCTA, 940 3-Digit ZCTA",355600
8600000US940HH,940HH,"940HH 5-Digit ZCTA, 940 3-Digit ZCTA",0
8600000US94102,94102,"94102 5-Digit ZCTA, 941 3-Digit ZCTA",439600
8600000US94103,94103,"94103 5-Digit ZCTA, 941 3-Digit ZCTA",386400
8600000US94104,94104,"94104 5-Digit ZCTA, 941 3-Digit ZCTA",0
8600000US94105,94105,"94105 5-Digit ZCTA, 941 3-Digit ZCTA",0
8600000US94107,94107,"94107 5-Digit ZCTA, 941 3-Digit ZCTA",506700
8600000US94108,94108,"94108 5-Digit ZCTA, 941 3-Digit ZCTA",828900
8600000US94109,94109,"94109 5-Digit ZCTA, 941 3-Digit ZCTA",663600
8600000US94110,94110,"94110 5-Digit ZCTA, 941 3-Digit ZCTA",361700
8600000US94111,94111,"94111 5-Digit ZCTA, 941 3-Digit ZCTA",585900
8600000US94112,94112,"94112 5-Digit ZCTA, 941 3-Digit ZCTA",317700
8600000US94114,94114,"94114 5-Digit ZCTA, 941 3-Digit ZCTA",672300
8600000US94115,94115,"94115 5-Digit ZCTA, 941 3-Digit ZCTA",
8600000US94116,94116,"94116 5-Digit ZCTA, 941 3-Digit ZCTA",395000
8600000US94117,94117,"94117 5-Digit ZCTA, 941 3-Digit ZCTA",765400
8600000US94118,94118,"94118 5-Digit ZCTA, 941 3-Digit ZCTA",704200
8600000US94121,94121,"94121 5-Digit ZCTA, 941 3-Digit ZCTA",484500
8600000US94122,94122,"94122 5-Digit ZCTA, 941 3-Digit ZCTA",410000
8600000US94123,94123,"94123 5-Digit ZCTA, 941 3-Digit ZCTA",
8600000US94124,94124,"94124 5-Digit ZCTA, 941 3-Digit ZCTA",254100
8600000US94127,94127,"94127 5-Digit ZCTA, 941 3-Digit ZCTA",554400
8600000US94128,94128,"94128 5-Digit ZCTA, 941 3-Digit ZCTA",0
8600000US94129,94129,"94129 5-Digit ZCTA, 941 3-Digit ZCTA",
8600000US94130,94130,"94130 5-Digit ZCTA, 941 3-Digit ZCTA",0
8600000US94131,94131,"94131 5-Digit ZCTA, 941 3-Digit ZCTA",489500
8600000US94132,94132,"94132 5-Digit ZCTA, 941 3-Digit ZCTA",408100
8600000US94133,94133,"94133 5-Digit ZCTA, 941 3-Digit ZCTA",937500
8600000US94134,94134,"94134 5-Digit ZCTA, 941 3-Digit ZCTA",287600
8600000US941HH,941HH,"941HH 5-Digit ZCTA, 941 3-Digit ZCTA",0
8600000US941XX,941XX,"941XX 5-Digit ZCTA, 941 3-Digit ZCTA",0
8600000US94301,94301,"94301 5-Digit ZCTA, 943 3-Digit ZCTA",
8600000US94303,94303,"94303 5-Digit ZCTA, 943 3-Digit ZCTA",578100
8600000US94304,94304,"94304 5-Digit ZCTA, 943 3-Digit ZCTA",
