"AREAKEY","GEO2000","TCH70_00","PCTCOV70","STATECD","STATECE","STUSAB","COUNCD","UCOUNTY","TRCTCD1","TRCTCD2","REGION","DIVIS","SHRNHW9","SHRNHB9","SHRNHI9","SHRNHA9","SHRNHO9","SHRHSP9","FFH9","EDUC169","EDUCPP9","UNEMPRT9","WELFARE9","MDFAMY9","AVHHIN9","MDVALHS9","SHRNHW0","SHRNHB0","SHRNHI0","SHRNHA0","SHRNHO0","SHRHSP0","FFH0","EDUC160","EDUCPP0","UNEMPRT0","WELFARE0","MDFAMY0","AVHHIN0","MDVALHS0"
"06109005201","06109005201","9","0.00","06","93","CA","109","06109","0052","01","4","9","0.39709062","0.27462158","0.010812","0.007667","0.000000","0.30980932","0.06060606","131","3814","0.05348837","0.08955224","35785","35594.868159","144100","0.528064","0.196270","0.015453","0.006927","0.000000","0.253286","0.099379","200","4281","0.043408","0.046875","45556","55305.034722","151700"
"06109005202","06109005202","9","0.00","06","93","CA","109","06109","0052","02","4","9","0.00000000","0.00000000","0.000000","0.000000","0.000000","0.00000000","0.00000000","0","0","0.00000000","0.00000000","0","0.000000","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0","0","0.000000","0.000000","0","0.000000","0"
"06111000100","06111000100","4","100.00","06","93","CA","111","06111","0001","","4","9","0.63715847","0.00000000","0.021858","0.007650","0.000000","0.33333333","0.00000000","133","528","0.03472222","0.00000000","34479","36366.743590","136300","0.924081","0.000000","0.000000","0.003559","0.000000","0.072361","0.051020","183","626","0.087470","0.059524","72750","70595.535714","191900"
"06111000200","06111000200","4","100.00","06","93","CA","111","06111","0002","","4","9","0.20023627","0.00000000","0.009451","0.011813","0.000000","0.77849970","0.23728814","66","998","0.07021792","0.12663755","26442","30465.864629","181300","0.193121","0.003730","0.014505","0.020721","0.000000","0.767924","0.093842","77","1301","0.120328","0.073892","37596","52088.834154","175900"
"06111000301","06111000301","4","100.00","06","93","CA","111","06111","0003","01","4","9","0.43013271","0.00000000","0.003253","0.007806","0.001041","0.55763726","0.12849162","487","4406","0.06184175","0.10695187","20819","38981.800802","109561","0.276608","0.001735","0.003239","0.021055","0.002776","0.694586","0.133739","613","4758","0.073452","0.095396","52642","60352.396773","173500"
"06111000302","06111000302","4","100.00","06","93","CA","111","06111","0003","02","4","9","0.43020264","0.00000000","0.003377","0.007880","0.000965","0.55773561","0.12888377","394","3565","0.06208278","0.10737885","16843","38970.663546","88639","0.389721","0.000473","0.004099","0.010248","0.004730","0.590730","0.289143","557","3750","0.079365","0.132939","46179","52530.034466","170600"
"06111000400","06111000400","4","100.00","06","93","CA","111","06111","0004","","4","9","0.28270543","0.00118659","0.005636","0.003115","0.005043","0.70231385","0.17581301","291","3641","0.09635974","0.11881751","35625","42725.584991","193200","0.230652","0.000152","0.000609","0.006246","0.007617","0.754723","0.218783","358","3656","0.088148","0.133489","45545","57758.255269","175500"
"06111000500","06111000500","4","100.00","06","93","CA","111","06111","0005","","4","9","0.62171629","0.00000000","0.002335","0.012843","0.000000","0.36310566","0.27014218","109","1108","0.02483660","0.09302326","36852","39682.032200","198400","0.399323","0.014805","0.004653","0.002115","0.000000","0.579103","0.301136","80","1635","0.107884","0.169162","34800","41620.958084","157600"
"06111000600","06111000600","0","100.00","06","93","CA","111","06111","0006","","4","9","0.19566426","0.00111173","0.015564","0.002779","0.000000","0.78488049","0.34217507","180","2879","0.08789572","0.19413681","27372","27310.158958","169600","0.137982","0.000989","0.006264","0.006429","0.000000","0.848335","0.212089","154","3357","0.082096","0.153979","31029","36043.367935","158700"
"06111000700","06111000700","0","100.00","06","93","CA","111","06111","0007","","4","9","0.47263616","0.00065937","0.006066","0.023869","0.000000","0.49676909","0.19449541","439","4403","0.07671158","0.10133678","36637","37484.658905","196900","0.247512","0.004484","0.001750","0.018703","0.005797","0.721754","0.182243","400","5100","0.084793","0.089374","48750","55421.087315","172500"
"06111000800","06111000800","4","100.00","06","93","CA","111","06111","0008","","4","9","0.55306748","0.00260736","0.005215","0.016258","0.000000","0.42285276","0.10428101","682","4180","0.03852080","0.05307761","42176","44230.123104","228000","0.425354","0.011733","0.009845","0.007687","0.000000","0.545381","0.219626","650","4594","0.049879","0.063270","57295","69164.831553","218300"
"06111000901","06111000901","3","100.00","06","93","CA","111","06111","0009","01","4","9","0.85909091","0.00303030","0.003030","0.016288","0.000000","0.11856061","0.12258065","557","1852","0.02193646","0.06186613","12151","52454.557809","67533","0.919606","0.006068","0.000379","0.010239","0.000000","0.063709","0.163823","898","2042","0.038875","0.024561","79792","102336.140351","436400"
"06111000902","06111000902","3","100.00","06","93","CA","111","06111","0009","02","4","9","0.85888993","0.00282220","0.003293","0.016463","0.000000","0.11853246","0.12000000","449","1492","0.02161654","0.06171285","9784","52453.696474","54381","0.815068","0.010274","0.000000","0.038160","0.000000","0.136497","0.243346","463","1316","0.071591","0.087898","60109","66091.464968","293600"
"06111000903","06111000903","3","100.00","06","93","CA","111","06111","0009","03","4","9","0.85877991","0.00286485","0.003033","0.016515","0.000000","0.11863836","0.12195122","1252","4163","0.02187816","0.06134416","27310","52433.791610","151786","0.789392","0.004822","0.003266","0.022087","0.001244","0.179188","0.242664","1350","4110","0.058339","0.122586","53085","69705.029187","277600"
"06111001001","06111001001","4","100.00","06","93","CA","111","06111","0010","01","4","9","0.82252316","0.00000000","0.021383","0.017819","0.000000","0.13827512","0.12850467","287","1669","0.04865269","0.07043757","39345","45542.194237","233800","0.820503","0.001127","0.003380","0.021780","0.010139","0.143072","0.258065","368","1835","0.063961","0.071717","50455","64772.121212","233800"
"06111001002","06111001002","4","100.00","06","93","CA","111","06111","0010","02","4","9","0.87061794","0.00282234","0.007279","0.003119","0.000000","0.11616162","0.15748792","918","4539","0.03256896","0.07919667","37995","35894.061387","230200","0.784793","0.004529","0.000412","0.020176","0.000000","0.190091","0.207216","970","4714","0.058197","0.056660","56000","56998.911820","231700"
"06111001101","06111001101","4","100.00","06","93","CA","111","06111","0011","01","4","9","0.86416559","0.00280293","0.006253","0.004743","0.001078","0.12074170","0.14786585","575","3037","0.03937689","0.04027690","24400","52617.863436","128036","0.770748","0.011709","0.016023","0.016434","0.000000","0.185086","0.125176","574","3126","0.062528","0.057109","59800","62203.450327","220300"
"06111001102","06111001102","4","100.00","06","93","CA","111","06111","0011","02","4","9","0.86444107","0.00278199","0.006323","0.004805","0.001012","0.12089024","0.14847943","491","2590","0.03957382","0.04062038","20803","52648.638109","109164","0.828184","0.018157","0.001084","0.021138","0.000000","0.131436","0.138067","714","2550","0.061918","0.034380","66413","82731.390135","295500"
"06111001201","06111001201","4","100.00","06","93","CA","111","06111","0012","01","4","9","0.81099855","0.00926194","0.008973","0.025470","0.000000","0.14529667","0.21267894","513","2291","0.03680079","0.05433962","45015","52351.680000","264094","0.718622","0.019272","0.004577","0.028668","0.000000","0.228861","0.313993","697","2616","0.049188","0.091310","54138","52074.559194","242100"
"06111001202","06111001202","4","100.00","06","93","CA","111","06111","0012","02","4","9","0.87540004","0.00533390","0.006401","0.025603","0.000000","0.08726264","0.14351852","762","3035","0.02329882","0.01164295","56037","59393.067917","249900","0.796474","0.004730","0.011036","0.068081","0.000000","0.119679","0.162812","1814","4567","0.008852","0.041824","83306","91565.035550","279700"
"06111001204","06111001204","4","100.00","06","93","CA","111","06111","0012","04","4","9","0.76383197","0.00051230","0.013832","0.026127","0.000000","0.19569672","0.23127036","131","1171","0.04545455","0.14327485","34648","34028.945906","191006","0.631667","0.011667","0.017083","0.013333","0.000000","0.326250","0.274924","188","1495","0.084629","0.113360","41029","53088.663968","169200"
"06111001205","06111001205","4","100.00","06","93","CA","111","06111","0012","05","4","9","0.80096308","0.00000000","0.000000","0.012039","0.000000","0.18699839","0.00000000","373","925","0.05059524","0.00000000","50292","84402.260128","500001","0.841849","0.037713","0.008516","0.055961","0.000000","0.055961","0.349206","234","751","0.025594","0.017456","75416","77103.740648","576400"
"06111001301","06111001301","4","100.00","06","93","CA","111","06111","0013","01","4","9","0.56383988","0.01593625","0.004553","0.015747","0.000000","0.39954468","0.16625310","560","3308","0.04056047","0.07198661","31411","47100.367188","175267","0.556177","0.021241","0.001397","0.054220","0.001537","0.365428","0.157205","1113","4250","0.031316","0.072931","70580","74945.324385","233200"
"06111001302","06111001302","4","100.00","06","93","CA","111","06111","0013","02","4","9","0.55704270","0.01593372","0.005099","0.015296","0.000000","0.40790312","0.16666667","163","984","0.04099379","0.07129456","9341","46838.934334","52423","0.389964","0.000000","0.012092","0.013906","0.000000","0.584039","0.456790","158","1193","0.039801","0.187316","40607","47238.790560","172600"
"06111001401","06111001401","4","100.00","06","93","CA","111","06111","0014","01","4","9","0.81969309","0.01310742","0.002877","0.037724","0.003197","0.12308184","0.16666667","574","1995","0.02604757","0.06618962","19512","55273.079606","87594","0.817132","0.015720","0.006737","0.018928","0.000000","0.141482","0.061947","566","2158","0.024342","0.065574","65347","67109.577222","245100"
"06111001402","06111001402","4","100.00","06","93","CA","111","06111","0014","02","4","9","0.81698883","0.01312289","0.003547","0.037773","0.003015","0.12537684","0.16608187","1023","3587","0.02672116","0.06527155","36271","55143.442451","162561","0.752631","0.014215","0.000185","0.058150","0.000000","0.174820","0.263825","1065","3434","0.017186","0.071288","68667","71632.104228","235900"
"06111001502","06111001502","4","100.00","06","93","CA","111","06111","0015","02","4","9","0.74715412","0.02999124","0.003503","0.019483","0.000000","0.19986865","0.31785196","553","2893","0.05325885","0.05020284","31659","39389.628803","161196","0.621552","0.033459","0.006631","0.048983","0.002261","0.287114","0.246495","906","4528","0.051549","0.092619","52685","50689.290883","209000"
"06111001503","06111001503","4","100.00","06","93","CA","111","06111","0015","03","4","9","0.73736984","0.03162360","0.008292","0.030659","0.002700","0.18935596","0.24949698","634","3597","0.02536543","0.05576408","36186","39456.464879","178150","0.662807","0.045718","0.000000","0.055899","0.000000","0.235576","0.324864","670","3300","0.035284","0.076596","52074","65335.744681","196000"
"06111001506","06111001506","4","100.00","06","93","CA","111","06111","0015","06","4","9","0.78300251","0.01503180","0.012334","0.028522","0.000385","0.16053189","0.14552239","732","3151","0.04085196","0.03790614","66752","52096.287605","275041","0.747901","0.013595","0.000200","0.042783","0.000000","0.195522","0.158322","842","3257","0.039048","0.038991","64865","65761.869266","212800"
"06111001507","06111001507","4","100.00","06","93","CA","111","06111","0015","07","4","9","0.68087822","0.00689303","0.027572","0.049528","0.000000","0.23512893","0.17975567","415","2308","0.04611765","0.07762180","40375","47864.886045","193367","0.551463","0.029516","0.004036","0.065590","0.000000","0.349395","0.278992","468","2405","0.092989","0.064163","57697","60662.989045","223800"
"06111001601","06111001601","4","100.00","06","93","CA","111","06111","0016","01","4","9","0.82874889","0.02839397","0.002662","0.000000","0.000000","0.14019521","0.09933775","185","768","0.07302534","0.01022495","39554","42660.844581","214800","0.623092","0.027672","0.000000","0.119275","0.000000","0.229962","0.333333","224","652","0.036545","0.042770","49500","55751.120163","207900"
"06111001602","06111001602","4","100.00","06","93","CA","111","06111","0016","02","4","9","0.84459245","0.01014906","0.002537","0.040913","0.000000","0.10180780","0.23142857","594","2278","0.05784138","0.04280156","55646","49172.928405","258504","0.844188","0.002885","0.000000","0.027205","0.000000","0.125721","0.200000","531","1766","0.068352","0.058212","63289","65349.688150","236300"
"06111001700","06111001700","4","100.00","06","93","CA","111","06111","0017","","4","9","0.88080169","0.00158228","0.008439","0.042985","0.000000","0.06619198","0.11087420","1147","2673","0.03344983","0.02301411","67006","80841.314774","380500","0.853120","0.022087","0.010768","0.038929","0.000000","0.075097","0.167401","1320","2624","0.023307","0.034150","86618","97275.278396","381200"
"06111001800","06111001800","4","100.00","06","93","CA","111","06111","0018","","4","9","0.88867835","0.00994789","0.005211","0.033633","0.003553","0.05897679","0.16271186","1100","3092","0.02945302","0.01603592","58440","64896.726106","298000","0.843146","0.013963","0.006749","0.042588","0.000000","0.093554","0.144231","1512","3126","0.021373","0.044362","88143","94145.594578","296200"
"06111001900","06111001900","4","100.00","06","93","CA","111","06111","0019","","4","9","0.86007509","0.00775970","0.001752","0.019274","0.001252","0.10988736","0.15704388","901","2923","0.03365385","0.05150977","49301","53947.262877","266800","0.802469","0.009574","0.000252","0.046611","0.000000","0.141093","0.210066","1252","2837","0.022920","0.026554","67222","75531.502716","298000"
"06111002000","06111002000","4","100.00","06","93","CA","111","06111","0020","","4","9","0.89026755","0.02791780","0.011245","0.019387","0.000000","0.05118263","0.13692946","820","1940","0.04238506","0.03646308","58113","64691.247949","352125","0.882979","0.003419","0.005699","0.025076","0.006459","0.076368","0.154362","968","2010","0.042292","0.041631","71976","82163.636364","394000"
"06111002102","06111002102","4","100.00","06","93","CA","111","06111","0021","02","4","9","0.84248079","0.01042810","0.011526","0.014270","0.000000","0.12074643","0.41044776","374","1366","0.04096990","0.03959276","41078","47959.475651","336421","0.812999","0.002281","0.010832","0.031357","0.000000","0.142531","0.439252","458","1428","0.080070","0.057734","51761","60061.764706","294000"
"06111002200","06111002200","4","100.00","06","93","CA","111","06111","0022","","4","9","0.63234013","0.01672765","0.009932","0.021432","0.000000","0.31956787","0.23555556","492","3485","0.04651941","0.11668274","37782","36783.366442","195254","0.473642","0.019530","0.013338","0.022706","0.000000","0.470784","0.279678","674","3815","0.054490","0.087981","44271","48802.163462","179900"
"06111002300","06111002300","4","100.00","06","93","CA","111","06111","0023","","4","9","0.44211577","0.03675981","0.015968","0.012808","0.000000","0.49234864","0.34837356","254","3194","0.06588235","0.24260355","23599","28257.065627","177800","0.271358","0.019693","0.011729","0.010281","0.000000","0.686939","0.365989","277","3740","0.145833","0.183033","27174","37204.884319","154800"
"06111002400","06111002400","4","100.00","06","93","CA","111","06111","0024","","4","9","0.72808989","0.02157303","0.008090","0.019775","0.000000","0.22247191","0.42076503","245","1672","0.05199699","0.15164645","24479","26134.559792","193800","0.769762","0.049244","0.000864","0.050972","0.002592","0.126566","0.313953","370","1767","0.160557","0.193469","37250","34707.918367","203800"
"06111002500","06111002500","0","100.00","06","93","CA","111","06111","0025","","4","9","0.93737958","0.00192678","0.002890","0.021965","0.004817","0.03102119","0.26056338","1371","4043","0.02453196","0.03510946","50466","66329.914498","393400","0.887732","0.002083","0.003408","0.027830","0.003218","0.075729","0.228675","1673","4099","0.051730","0.027567","64250","75048.421894","393900"
"06111002600","06111002600","4","100.00","06","93","CA","111","06111","0026","","4","9","0.73384615","0.03261538","0.000000","0.011692","0.000000","0.22184615","0.19575472","472","2207","0.02716823","0.04145078","40313","43783.612139","198200","0.684274","0.013965","0.000000","0.040073","0.000000","0.261688","0.231959","616","2274","0.053779","0.019594","50515","54644.992743","222500"
"06111002700","06111002700","0","100.00","06","93","CA","111","06111","0027","","4","9","0.87470324","0.00633078","0.000000","0.013453","0.000000","0.10551306","0.27604167","759","2865","0.05075846","0.04325260","41135","39508.728374","228200","0.797049","0.016050","0.001294","0.038312","0.000000","0.147295","0.259341","915","2786","0.053390","0.051583","57740","57923.270809","233100"
"06111002800","06111002800","0","100.00","06","93","CA","111","06111","0028","","4","9","0.77233282","0.01599456","0.002042","0.031819","0.001191","0.17662072","0.19849624","726","4015","0.03684372","0.06294289","86273","40392.132972","560800","0.718946","0.011891","0.008999","0.024265","0.000000","0.235899","0.268351","819","4228","0.048538","0.064966","55434","50954.125149","222300"
"06111002901","06111002901","4","100.00","06","93","CA","111","06111","0029","01","4","9","0.51969365","0.06382203","0.001459","0.148067","0.005470","0.26112327","0.12228261","510","1735","0.04507405","0.04805492","22889","65810.184211","115536","0.501941","0.042707","0.013034","0.119800","0.004714","0.317804","0.187364","950","2464","0.047112","0.058632","86549","93968.729642","296400"
"06111002902","06111002902","4","100.00","06","93","CA","111","06111","0029","02","4","9","0.51981777","0.06355353","0.001595","0.148292","0.005695","0.26127563","0.12414966","817","2778","0.04465004","0.04721030","36644","65866.681688","184964","0.373243","0.073075","0.004497","0.163762","0.000000","0.385423","0.169554","922","3410","0.050921","0.112447","69750","78529.585087","264600"
"06111003001","06111003001","4","100.00","06","93","CA","111","06111","0030","01","4","9","0.65501691","0.05599399","0.005261","0.024051","0.000000","0.25967681","0.23188406","396","1831","0.05078597","0.05339806","38893","34362.240291","154200","0.410008","0.067339","0.001236","0.129325","0.003295","0.388797","0.132208","873","3009","0.052100","0.059977","57022","58085.640138","300700"
"06111003002","06111003002","4","100.00","06","93","CA","111","06111","0030","02","4","9","0.40342134","0.05967134","0.001212","0.073815","0.000808","0.46107220","0.17411121","819","4252","0.05273343","0.07849687","44009","43474.484342","224800","0.261371","0.050316","0.004214","0.072252","0.003594","0.608254","0.204266","699","4622","0.046556","0.076557","45077","50602.697342","186700"
"06111003100","06111003100","4","100.00","06","93","CA","111","06111","0031","","4","9","0.29931973","0.04223356","0.004819","0.036848","0.000000","0.61706349","0.23517382","94","1960","0.05176614","0.09112150","31115","41731.829439","159215","0.175029","0.031730","0.007352","0.098027","0.000000","0.687863","0.118820","569","4318","0.049235","0.067374","63017","68611.936340","193100"
"06111003201","06111003201","4","100.00","06","93","CA","111","06111","0032","01","4","9","0.01999070","0.03417015","0.000000","0.000000","0.000697","0.94514179","0.38448567","57","2060","0.14176245","0.28089888","11900","28320.325843","81280","0.011476","0.000000","0.000662","0.000000","0.000000","0.987861","0.190227","49","2248","0.116223","0.209451","29241","45646.232439","150400"
"06111003202","06111003202","4","100.00","06","93","CA","111","06111","0032","02","4","9","0.01975764","0.03424658","0.000000","0.000000","0.000790","0.94520548","0.38358779","50","1818","0.14197148","0.28147100","10501","28312.038190","71720","0.000274","0.039956","0.000274","0.001916","0.000000","0.957581","0.365657","28","1729","0.107660","0.336158","23250","33779.237288","135300"
"06111003300","06111003300","0","100.00","06","93","CA","111","06111","0033","","4","9","0.50023760","0.05528275","0.001584","0.055283","0.001109","0.38650404","0.27575107","738","4066","0.04535292","0.07249071","42934","45680.668680","234500","0.308006","0.057408","0.001126","0.050373","0.000000","0.583087","0.267701","647","4387","0.068241","0.086278","47804","59384.167049","215400"
"06111003401","06111003401","3","100.00","06","93","CA","111","06111","0034","01","4","9","0.33736918","0.02749846","0.001436","0.027704","0.000000","0.60599220","0.19728916","381","2917","0.07829031","0.10486111","33197","38184.584722","208300","0.216326","0.030035","0.003317","0.023217","0.000000","0.727105","0.287760","392","3165","0.081515","0.088507","38207","49257.265522","187600"
"06111003402","06111003402","3","100.00","06","93","CA","111","06111","0034","02","4","9","0.23350949","0.05930711","0.009591","0.056567","0.000000","0.64102564","0.23031026","214","2777","0.06720978","0.20093147","31250","32277.961411","184400","0.143950","0.049379","0.005342","0.053855","0.000000","0.747473","0.301793","394","3742","0.081009","0.152462","41429","43817.046056","175300"
"06111003500","06111003500","0","100.00","06","93","CA","111","06111","0035","","4","9","0.17352614","0.04115684","0.000000","0.031146","0.000000","0.75417130","0.12307692","40","516","0.03752759","0.07114625","24148","31377.083004","67500","0.084507","0.011599","0.000000","0.044739","0.014085","0.845070","0.253659","20","652","0.066019","0.025714","34940","50471.714286","144800"
"06111003603","06111003603","3","100.00","06","93","CA","111","06111","0036","03","4","9","0.87084718","0.02574751","0.015781","0.018065","0.000000","0.06955980","0.10416667","1444","3932","0.02504409","0.03327338","59774","66282.187050","475000","0.862556","0.021206","0.001963","0.032594","0.000000","0.081681","0.348083","1691","4186","0.061193","0.060123","65213","81718.364008","412600"
"06111003604","06111003604","3","100.00","06","93","CA","111","06111","0036","04","4","9","0.93854060","0.00102775","0.002672","0.012539","0.000000","0.04522097","0.21889401","1119","3578","0.03726517","0.02033599","46316","49981.085323","432500","0.832803","0.034577","0.008872","0.029800","0.000000","0.093949","0.257848","1337","3350","0.053775","0.038999","58988","70855.801637","284600"
"06111003605","06111003605","3","100.00","06","93","CA","111","06111","0036","05","4","9","0.61681691","0.07152357","0.007684","0.075366","0.000000","0.22860943","0.14475025","878","4171","0.02836305","0.04421326","49702","48444.025141","231300","0.509252","0.056752","0.007871","0.112676","0.000000","0.313449","0.167636","1065","4648","0.036859","0.062072","62230","65443.087465","212400"
"06111003607","06111003607","3","100.00","06","93","CA","111","06111","0036","07","4","9","0.40133500","0.06090947","0.003129","0.093450","0.002920","0.43825615","0.15061058","454","2750","0.05061224","0.08790383","33210","50548.736289","140964","0.237565","0.056847","0.004993","0.074131","0.000000","0.626464","0.196501","390","2943","0.068471","0.052914","60929","65456.825153","183100"
"06111003608","06111003608","3","100.00","06","93","CA","111","06111","0036","08","4","9","0.40161154","0.06064461","0.003393","0.093299","0.002969","0.43808312","0.14876033","223","1352","0.05062241","0.08868502","16335","50601.143731","69336","0.231224","0.058790","0.000000","0.100985","0.000000","0.609001","0.138989","295","1987","0.036342","0.063709","57788","71615.699659","232700"
"06111003700","06111003700","0","100.00","06","93","CA","111","06111","0037","","4","9","0.14418771","0.11337990","0.000000","0.014150","0.005911","0.72237148","0.23878628","101","3000","0.07617261","0.10979730","38954","41603.729730","181900","0.056813","0.062287","0.001332","0.018050","0.000000","0.861518","0.245503","117","3653","0.082781","0.103369","44228","56275.191424","167600"
"06111003800","06111003800","0","100.00","06","93","CA","111","06111","0038","","4","9","0.13816052","0.05071210","0.006256","0.020365","0.000000","0.78450685","0.31347150","224","3818","0.07389750","0.20334928","29784","38788.271531","180400","0.077778","0.021644","0.004977","0.022106","0.000000","0.873495","0.207513","240","4448","0.112376","0.136473","37410","45417.995169","157200"
"06111003900","06111003900","0","100.00","06","93","CA","111","06111","0039","","4","9","0.22206506","0.01919580","0.012730","0.017175","0.000000","0.72903617","0.27023320","138","2611","0.09971158","0.13851081","31876","37844.325861","173533","0.093119","0.004273","0.001768","0.020186","0.000000","0.880654","0.112922","226","3429","0.093892","0.126554","46330","51729.626920","167000"
"06111004000","06111004000","0","100.00","06","93","CA","111","06111","0040","","4","9","0.26410111","0.02150538","0.012073","0.090549","0.000000","0.61177136","0.17485549","170","3047","0.07134364","0.10958904","37011","36620.087239","183000","0.150249","0.011940","0.002819","0.077944","0.000000","0.757048","0.245817","148","3421","0.066748","0.111847","45938","55370.860927","165900"
"06111004101","06111004101","4","100.00","06","93","CA","111","06111","0041","01","4","9","0.32738877","0.04749390","0.001690","0.056880","0.000000","0.56673550","0.20866142","225","2920","0.05606116","0.09806835","26628","44339.472511","123123","0.130877","0.007465","0.001112","0.089263","0.001588","0.769695","0.313131","276","3390","0.079881","0.127163","50600","62045.447705","168500"
"06111004102","06111004102","4","100.00","06","93","CA","111","06111","0041","02","4","9","0.32726465","0.04751332","0.001776","0.056838","0.000000","0.56660746","0.20807453","95","1234","0.05598622","0.09841828","11257","44342.833040","52052","0.190810","0.015187","0.000000","0.061526","0.000000","0.732477","0.257143","65","1472","0.082231","0.090573","52413","63372.273567","168400"
"06111004200","06111004200","4","100.00","06","93","CA","111","06111","0042","","4","9","0.47170168","0.03766799","0.001514","0.086504","0.000757","0.40185501","0.19298246","246","3041","0.06539611","0.07379310","45466","43507.571034","195523","0.302847","0.031579","0.010699","0.078861","0.000690","0.575324","0.193426","316","3408","0.072103","0.090724","55435","62281.516588","174700"
"06111004301","06111004301","0","100.00","06","93","CA","111","06111","0043","01","4","9","0.70143266","0.10401146","0.012607","0.115473","0.007736","0.05873926","0.01834862","201","1428","0.07608696","0.02542373","27250","31697.771186","0","0.582287","0.122604","0.010245","0.158956","0.000000","0.125909","0.087137","159","1134","0.071066","0.057785","30000","33086.035313","137500"
"06111004302","06111004302","0","100.00","06","93","CA","111","06111","0043","02","4","9","0.69559859","0.04577465","0.007746","0.041901","0.000000","0.20897887","0.29505582","778","3963","0.03440135","0.04155125","37768","39853.463395","182800","0.492280","0.061164","0.015885","0.058492","0.000000","0.372179","0.301163","767","4504","0.040388","0.081691","47792","46328.735220","153700"
"06111004400","06111004400","4","100.00","06","93","CA","111","06111","0044","","4","9","0.49277643","0.06193678","0.006723","0.034187","0.000000","0.40437706","0.25757576","687","4168","0.08183453","0.16269841","33669","36154.792063","191800","0.420424","0.059416","0.003448","0.060212","0.001061","0.455438","0.360411","891","4661","0.057829","0.177340","43913","50060.174308","163800"
"06111004501","06111004501","4","100.00","06","93","CA","111","06111","0045","01","4","9","0.22797263","0.06201882","0.011406","0.064585","0.002139","0.63187910","0.28671944","188","3130","0.09062303","0.17988166","25244","30961.487574","185400","0.085825","0.036687","0.000111","0.088494","0.000000","0.788883","0.212705","306","4135","0.085520","0.134595","37466","47295.243243","180000"
"06111004503","06111004503","4","100.00","06","93","CA","111","06111","0045","03","4","9","0.20352250","0.04729289","0.010437","0.182975","0.002935","0.55283757","0.27720739","168","1541","0.06692161","0.17261056","14375","39431.044223","83479","0.083808","0.000285","0.012258","0.049316","0.000000","0.854333","0.187175","112","1669","0.100341","0.195652","33092","40351.023018","127300"
"06111004504","06111004504","4","100.00","06","93","CA","111","06111","0045","04","4","9","0.21857080","0.04322894","0.009263","0.190560","0.002647","0.53573004","0.26950355","288","2287","0.06801008","0.16330451","71709","40860.834774","278721","0.149883","0.044106","0.005855","0.265808","0.000000","0.534348","0.255507","313","2752","0.048423","0.165685","49531","56747.603028","181500"
"06111004600","06111004600","4","100.00","06","93","CA","111","06111","0046","","4","9","0.69655582","0.12351544","0.010095","0.083729","0.000000","0.08610451","0.05357143","63","826","0.07843137","0.09230769","26563","26701.530769","0","0.556863","0.116340","0.009150","0.155229","0.005229","0.157190","0.055970","194","1446","0.100604","0.035330","37279","43119.969278","0"
"06111004702","06111004702","4","100.00","06","93","CA","111","06111","0047","02","4","9","0.45864662","0.07726212","0.003370","0.185118","0.000000","0.27560280","0.17981651","242","2415","0.04933399","0.10994764","40526","40525.254799","194700","0.216175","0.053556","0.000000","0.181917","0.000000","0.548352","0.213313","271","2719","0.064394","0.137069","54594","55805.689655","183400"
"06111004703","06111004703","4","100.00","06","93","CA","111","06111","0047","03","4","9","0.32183908","0.05580944","0.003185","0.277247","0.000831","0.34108849","0.23161765","581","4257","0.05213793","0.12542704","41708","39695.317716","213700","0.166852","0.037477","0.000000","0.296104","0.000000","0.499567","0.210046","689","4833","0.094951","0.148333","47917","56133.200597","190100"
"06111004704","06111004704","4","100.00","06","93","CA","111","06111","0047","04","4","9","0.24223164","0.02895480","0.006356","0.112288","0.000000","0.61016949","0.17412935","52","774","0.08595989","0.09148265","4466","46023.574132","26220","0.235577","0.000000","0.000000","0.057005","0.000000","0.707418","0.000000","56","815","0.085906","0.067010","41042","49078.092784","189600"
"06111004705","06111004705","4","100.00","06","93","CA","111","06111","0047","05","4","9","0.24212873","0.02911675","0.006130","0.112427","0.000000","0.61005851","0.17531832","266","3924","0.08597285","0.09277709","22634","46036.807597","132877","0.103707","0.021596","0.000000","0.133503","0.000000","0.741194","0.135228","452","4478","0.091164","0.143544","52557","66531.051051","179900"
"06111004706","06111004706","4","100.00","06","93","CA","111","06111","0047","06","4","9","0.24101633","0.02867514","0.006534","0.106352","0.000000","0.61778584","0.18066158","101","1503","0.08695652","0.09661836","9257","45418.681672","53869","0.132497","0.021265","0.000000","0.017448","0.000000","0.828790","0.274286","31","1078","0.406801","0.304147","20758","25363.364055","0"
"06111004900","06111004900","4","100.00","06","93","CA","111","06111","0049","","4","9","0.04146806","0.03972037","0.000477","0.003972","0.001430","0.91277407","0.15764706","70","3050","0.12634239","0.14655172","36081","38453.972222","203085","0.078924","0.025112","0.000000","0.049178","0.000000","0.846786","0.167770","323","3603","0.056549","0.157895","46681","64454.024768","164000"
"06111005001","06111005001","3","100.00","06","93","CA","111","06111","0050","01","4","9","0.29415601","0.00534829","0.013436","0.027394","0.006522","0.65314375","0.24217463","343","4342","0.10573619","0.10167194","34007","36302.187076","194200","0.174353","0.009546","0.010351","0.020472","0.003680","0.781599","0.218435","315","4779","0.043504","0.184685","42176","49565.180180","174600"
