Id,Id2,Geography,total,white,black,native,asian,nativeh,other,multi
8600000US913XX,913XX,"913XX 5-Digit ZCTA, 913 3-Digit ZCTA",0,0,0,0,0,0,0,0
8600000US91401,91401,"91401 5-Digit ZCTA, 914 3-Digit ZCTA",40372,24210,2089,274,1799,63,9139,2798
8600000US91402,91402,"91402 5-Digit ZCTA, 914 3-Digit ZCTA",66241,23684,3148,609,8116,115,26861,3708
8600000US91403,91403,"91403 5-Digit ZCTA, 914 3-Digit ZCTA",22079,18093,803,58,1333,14,808,970
8600000US91405,91405,"91405 5-Digit ZCTA, 914 3-Digit ZCTA",51344,25121,3105,434,4058,49,14857,3720
8600000US91406,91406,"91406 5-Digit ZCTA, 914 3-Digit ZCTA",50041,27573,3068,446,3361,104,12703,2786
8600000US91411,91411,"91411 5-Digit ZCTA, 914 3-Digit ZCTA",23641,13097,1273,150,1286,38,6441,1356
8600000US91423,91423,"91423 5-Digit ZCTA, 914 3-Digit ZCTA",29370,24217,1275,89,1475,31,1138,1145
8600000US91436,91436,"91436 5-Digit ZCTA, 914 3-Digit ZCTA",13109,11787,192,14,539,7,155,415
8600000US91501,91501,"91501 5-Digit ZCTA, 915 3-Digit ZCTA",18096,12992,340,60,2063,12,1083,1546
8600000US91502,91502,"91502 5-Digit ZCTA, 915 3-Digit ZCTA",11500,6860,360,89,1066,22,2095,1008
8600000US91504,91504,"91504 5-Digit ZCTA, 915 3-Digit ZCTA",25872,17783,544,121,2723,39,3104,1558
8600000US91505,91505,"91505 5-Digit ZCTA, 915 3-Digit ZCTA",29235,22734,614,178,2169,38,2272,1230
8600000US91506,91506,"91506 5-Digit ZCTA, 915 3-Digit ZCTA",18530,14121,315,117,1514,33,1559,871
8600000US91601,91601,"91601 5-Digit ZCTA, 916 3-Digit ZCTA",36616,19215,3115,320,1914,55,9816,2181
8600000US91602,91602,"91602 5-Digit ZCTA, 916 3-Digit ZCTA",16978,13221,1086,63,1004,17,841,746
8600000US91604,91604,"91604 5-Digit ZCTA, 916 3-Digit ZCTA",26137,22374,877,73,1374,27,536,876
8600000US91605,91605,"91605 5-Digit ZCTA, 916 3-Digit ZCTA",57129,25945,1680,506,5698,86,19253,3961
8600000US91606,91606,"91606 5-Digit ZCTA, 916 3-Digit ZCTA",45348,24128,1830,309,2247,74,13242,3518
8600000US91607,91607,"91607 5-Digit ZCTA, 916 3-Digit ZCTA",27439,20436,1494,129,1375,29,2419,1557
8600000US91608,91608,"91608 5-Digit ZCTA, 916 3-Digit ZCTA",0,0,0,0,0,0,0,0
8600000US91701,91701,"91701 5-Digit ZCTA, 917 3-Digit ZCTA",39055,28452,2285,234,2621,88,3494,1881
8600000US91702,91702,"91702 5-Digit ZCTA, 917 3-Digit ZCTA",57765,29850,1999,797,3431,81,18398,3209
8600000US91706,91706,"91706 5-Digit ZCTA, 917 3-Digit ZCTA",76889,30941,1218,1128,8850,114,31189,3449
8600000US91709,91709,"91709 5-Digit ZCTA, 917 3-Digit ZCTA",66734,37603,3697,375,14744,85,7062,3168
8600000US91710,91710,"91710 5-Digit ZCTA, 917 3-Digit ZCTA",75314,42846,6004,708,3550,156,18622,3428
8600000US91711,91711,"91711 5-Digit ZCTA, 917 3-Digit ZCTA",34715,25529,1723,196,3959,47,1826,1435
8600000US91719,91719,"91719 5-Digit ZCTA, 917 3-Digit ZCTA",214,197,0,2,2,0,13,0
8600000US91722,91722,"91722 5-Digit ZCTA, 917 3-Digit ZCTA",33803,18988,1566,347,3329,59,7762,1752
8600000US91723,91723,"91723 5-Digit ZCTA, 917 3-Digit ZCTA",17552,11160,825,211,1356,41,3079,880
8600000US91724,91724,"91724 5-Digit ZCTA, 917 3-Digit ZCTA",25062,16665,1029,229,2641,30,3302,1166
8600000US91730,91730,"91730 5-Digit ZCTA, 917 3-Digit ZCTA",51969,30453,5138,454,2679,161,10001,3083
8600000US91731,91731,"91731 5-Digit ZCTA, 917 3-Digit ZCTA",30206,11794,294,383,5207,60,11120,1348
8600000US91732,91732,"91732 5-Digit ZCTA, 917 3-Digit ZCTA",62659,22159,505,814,11662,56,24895,2568
8600000US91733,91733,"91733 5-Digit ZCTA, 917 3-Digit ZCTA",45640,16535,187,745,6483,60,19490,2140
8600000US91737,91737,"91737 5-Digit ZCTA, 917 3-Digit ZCTA",23075,16592,1731,92,1750,30,1662,1218
8600000US91739,91739,"91739 5-Digit ZCTA, 917 3-Digit ZCTA",12925,8957,809,70,599,62,1741,687
8600000US91740,91740,"91740 5-Digit ZCTA, 917 3-Digit ZCTA",25117,18655,529,215,1835,19,2591,1273
8600000US91741,91741,"91741 5-Digit ZCTA, 917 3-Digit ZCTA",24967,21617,212,109,1243,19,1025,742
8600000US91743,91743,"91743 5-Digit ZCTA, 917 3-Digit ZCTA",3,3,0,0,0,0,0,0
8600000US91744,91744,"91744 5-Digit ZCTA, 917 3-Digit ZCTA",84950,34038,1820,1175,6100,174,37344,4299
8600000US91745,91745,"91745 5-Digit ZCTA, 917 3-Digit ZCTA",53682,22031,843,381,19439,64,8832,2092
8600000US91746,91746,"91746 5-Digit ZCTA, 917 3-Digit ZCTA",30795,13572,640,355,2238,53,12694,1243
8600000US91748,91748,"91748 5-Digit ZCTA, 917 3-Digit ZCTA",46324,12968,1171,216,23886,150,6009,1924
8600000US91750,91750,"91750 5-Digit ZCTA, 917 3-Digit ZCTA",35512,27270,1239,225,2407,60,2747,1564
8600000US91752,91752,"91752 5-Digit ZCTA, 917 3-Digit ZCTA",18971,12409,557,242,225,51,4720,767
8600000US91754,91754,"91754 5-Digit ZCTA, 917 3-Digit ZCTA",33263,7590,123,244,19632,18,4469,1187
8600000US91755,91755,"91755 5-Digit ZCTA, 917 3-Digit ZCTA",26925,5245,103,147,17570,19,3013,828
8600000US91759,91759,"91759 5-Digit ZCTA, 917 3-Digit ZCTA",35,34,0,0,0,0,1,0
8600000US91761,91761,"91761 5-Digit ZCTA, 917 3-Digit ZCTA",56271,27058,5152,544,2855,170,17568,2924
8600000US91762,91762,"91762 5-Digit ZCTA, 917 3-Digit ZCTA",54243,26885,3270,648,2043,146,18402,2849
8600000US91763,91763,"91763 5-Digit ZCTA, 917 3-Digit ZCTA",34437,15469,2132,344,2731,102,11995,1664
8600000US91764,91764,"91764 5-Digit ZCTA, 917 3-Digit ZCTA",49461,22415,3498,528,1372,277,18647,2724
8600000US91765,91765,"91765 5-Digit ZCTA, 917 3-Digit ZCTA",46520,19429,2342,157,19585,63,2994,1950
8600000US91766,91766,"91766 5-Digit ZCTA, 917 3-Digit ZCTA",69968,27855,4834,764,6261,97,26709,3448
8600000US91767,91767,"91767 5-Digit ZCTA, 917 3-Digit ZCTA",46614,19346,6517,599,2277,103,15418,2354
8600000US91768,91768,"91768 5-Digit ZCTA, 917 3-Digit ZCTA",36047,16385,3130,556,2319,109,11733,1815
8600000US91770,91770,"91770 5-Digit ZCTA, 917 3-Digit ZCTA",61605,16830,394,562,29422,49,12188,2160
8600000US91773,91773,"91773 5-Digit ZCTA, 917 3-Digit ZCTA",33865,25237,1122,246,3283,73,2448,1456
8600000US91775,91775,"91775 5-Digit ZCTA, 917 3-Digit ZCTA",23426,11017,328,116,9036,27,2029,873
8600000US91776,91776,"91776 5-Digit ZCTA, 917 3-Digit ZCTA",38032,10996,470,337,19207,35,5587,1400
8600000US91780,91780,"91780 5-Digit ZCTA, 917 3-Digit ZCTA",32714,15986,317,155,12355,24,2721,1156
8600000US91784,91784,"91784 5-Digit ZCTA, 917 3-Digit ZCTA",23312,18398,915,77,2118,27,968,809
8600000US91786,91786,"91786 5-Digit ZCTA, 917 3-Digit ZCTA",48807,30716,4307,468,3038,75,7639,2564
8600000US91789,91789,"91789 5-Digit ZCTA, 917 3-Digit ZCTA",45106,14304,1803,114,23522,37,3542,1784
8600000US91790,91790,"91790 5-Digit ZCTA, 917 3-Digit ZCTA",44085,21247,2140,398,7144,86,10923,2147
8600000US91791,91791,"91791 5-Digit ZCTA, 917 3-Digit ZCTA",30442,15513,1733,195,6112,50,5397,1442
8600000US91792,91792,"91792 5-Digit ZCTA, 917 3-Digit ZCTA",31620,9599,2878,228,10932,87,6316,1580
8600000US917HH,917HH,"917HH 5-Digit ZCTA, 917 3-Digit ZCTA",0,0,0,0,0,0,0,0
8600000US917XX,917XX,"917XX 5-Digit ZCTA, 917 3-Digit ZCTA",90,81,4,0,0,0,1,4
8600000US91801,91801,"91801 5-Digit ZCTA, 918 3-Digit ZCTA",54381,15879,908,357,26527,50,8465,2195
8600000US91803,91803,"91803 5-Digit ZCTA, 918 3-Digit ZCTA",30629,9679,349,261,13701,35,5405,1199
8600000US91901,91901,"91901 5-Digit ZCTA, 919 3-Digit ZCTA",16468,14512,238,320,341,28,667,362
8600000US91902,91902,"91902 5-Digit ZCTA, 919 3-Digit ZCTA",17379,12036,576,88,1985,67,1810,817
8600000US91905,91905,"91905 5-Digit ZCTA, 919 3-Digit ZCTA",1496,1118,63,160,9,1,104,41
8600000US91906,91906,"91906 5-Digit ZCTA, 919 3-Digit ZCTA",3122,2279,84,250,17,2,332,158
8600000US91910,91910,"91910 5-Digit ZCTA, 919 3-Digit ZCTA",74009,42248,3432,551,8241,412,14600,4525
8600000US91911,91911,"91911 5-Digit ZCTA, 919 3-Digit ZCTA",71124,37380,3227,698,4556,467,20789,4007
8600000US91913,91913,"91913 5-Digit ZCTA, 919 3-Digit ZCTA",12880,7521,602,62,2377,57,1553,708
8600000US91914,91914,"91914 5-Digit ZCTA, 919 3-Digit ZCTA",2601,1551,129,12,407,7,316,179
8600000US91915,91915,"91915 5-Digit ZCTA, 919 3-Digit ZCTA",9270,4508,536,27,2689,51,882,577
8600000US91916,91916,"91916 5-Digit ZCTA, 919 3-Digit ZCTA",1575,1446,6,24,18,0,35,46
8600000US91917,91917,"91917 5-Digit ZCTA, 919 3-Digit ZCTA",708,627,2,3,14,0,36,26
8600000US91931,91931,"91931 5-Digit ZCTA, 919 3-Digit ZCTA",782,686,13,4,4,0,45,30
8600000US91932,91932,"91932 5-Digit ZCTA, 919 3-Digit ZCTA",26655,16607,1372,294,1746,164,4754,1718
8600000US91934,91934,"91934 5-Digit ZCTA, 919 3-Digit ZCTA",695,470,25,31,1,0,136,32
8600000US91935,91935,"91935 5-Digit ZCTA, 919 3-Digit ZCTA",8742,7701,120,87,164,21,340,309
8600000US91941,91941,"91941 5-Digit ZCTA, 919 3-Digit ZCTA",44651,36044,2305,277,1651,181,2272,1921
8600000US91942,91942,"91942 5-Digit ZCTA, 919 3-Digit ZCTA",24000,19995,884,126,964,81,955,995
8600000US91945,91945,"91945 5-Digit ZCTA, 919 3-Digit ZCTA",24953,14842,3030,266,1427,204,3395,1789
8600000US91948,91948,"91948 5-Digit ZCTA, 919 3-Digit ZCTA",79,77,0,1,0,0,0,1
8600000US91950,91950,"91950 5-Digit ZCTA, 919 3-Digit ZCTA",62335,23961,4148,652,10551,504,19383,3136
8600000US91962,91962,"91962 5-Digit ZCTA, 919 3-Digit ZCTA",1598,1497,0,10,10,0,41,40
8600000US91963,91963,"91963 5-Digit ZCTA, 919 3-Digit ZCTA",899,630,2,7,5,8,162,85
8600000US91977,91977,"91977 5-Digit ZCTA, 919 3-Digit ZCTA",56098,31752,7585,507,4405,467,7628,3754
8600000US91978,91978,"91978 5-Digit ZCTA, 919 3-Digit ZCTA",7843,5893,513,51,321,52,571,442
8600000US91980,91980,"91980 5-Digit ZCTA, 919 3-Digit ZCTA",87,68,0,0,0,0,18,1
8600000US919HH,919HH,"919HH 5-Digit ZCTA, 919 3-Digit ZCTA",0,0,0,0,0,0,0,0
8600000US919XX,919XX,"919XX 5-Digit ZCTA, 919 3-Digit ZCTA",3,3,0,0,0,0,0,0
8600000US92003,92003,"92003 5-Digit ZCTA, 920 3-Digit ZCTA",3844,3164,36,18,99,3,428,96
8600000US92004,92004,"92004 5-Digit ZCTA, 920 3-Digit ZCTA",2856,2307,25,22,8,0,428,66
8600000US92007,92007,"92007 5-Digit ZCTA, 920 3-Digit ZCTA",10366,8944,85,43,266,16,664,348
8600000US92008,92008,"92008 5-Digit ZCTA, 920 3-Digit ZCTA",35562,29857,307,226,1127,89,2796,1160
8600000US92009,92009,"92009 5-Digit ZCTA, 920 3-Digit ZCTA",43155,38318,445,99,2189,66,848,1190
8600000US92014,92014,"92014 5-Digit ZCTA, 920 3-Digit ZCTA",13938,12752,84,31,639,18,122,292
8600000US92019,92019,"92019 5-Digit ZCTA, 920 3-Digit ZCTA",40981,34162,1148,342,1282,122,1999,1926
8600000US92020,92020,"92020 5-Digit ZCTA, 920 3-Digit ZCTA",55266,40801,3116,523,1458,175,5851,3342
8600000US92021,92021,"92021 5-Digit ZCTA, 920 3-Digit ZCTA",61868,49426,2362,632,1273,225,4825,3125
8600000US92024,92024,"92024 5-Digit ZCTA, 920 3-Digit ZCTA",47113,40797,252,224,1519,53,2977,1291
8600000US92025,92025,"92025 5-Digit ZCTA, 920 3-Digit ZCTA",49273,31178,1011,762,1714,89,11837,2682
8600000US92026,92026,"92026 5-Digit ZCTA, 920 3-Digit ZCTA",43426,33175,933,341,2135,100,5089,1653
8600000US92027,92027,"92027 5-Digit ZCTA, 920 3-Digit ZCTA",48674,34116,960,587,1763,138,8917,2193
8600000US92028,92028,"92028 5-Digit ZCTA, 920 3-Digit ZCTA",42236,32479,515,341,748,143,6616,1394
8600000US92029,92029,"92029 5-Digit ZCTA, 920 3-Digit ZCTA",17929,14788,319,101,1047,25,1012,637
8600000US92036,92036,"92036 5-Digit ZCTA, 920 3-Digit ZCTA",3557,3251,36,34,15,3,128,90
8600000US92037,92037,"92037 5-Digit ZCTA, 920 3-Digit ZCTA",42603,35166,359,95,4760,49,872,1302
8600000US92040,92040,"92040 5-Digit ZCTA, 920 3-Digit ZCTA",42267,37326,524,792,580,113,1462,1470
8600000US92054,92054,"92054 5-Digit ZCTA, 920 3-Digit ZCTA",98226,61810,8461,1261,3604,896,16820,5374
8600000US92056,92056,"92056 5-Digit ZCTA, 920 3-Digit ZCTA",52894,38940,2521,318,2953,597,5198,2367
8600000US92057,92057,"92057 5-Digit ZCTA, 920 3-Digit ZCTA",46881,29896,3841,355,3600,728,5954,2507
8600000US92059,92059,"92059 5-Digit ZCTA, 920 3-Digit ZCTA",1820,729,7,670,12,0,361,41
8600000US92060,92060,"92060 5-Digit ZCTA, 920 3-Digit ZCTA",225,209,1,3,3,4,0,5
8600000US92061,92061,"92061 5-Digit ZCTA, 920 3-Digit ZCTA",2607,1427,13,619,30,3,418,97
8600000US92064,92064,"92064 5-Digit ZCTA, 920 3-Digit ZCTA",47957,39761,804,235,3520,134,1598,1905
8600000US92065,92065,"92065 5-Digit ZCTA, 920 3-Digit ZCTA",33087,28554,216,333,322,75,2555,1032
8600000US92066,92066,"92066 5-Digit ZCTA, 920 3-Digit ZCTA",338,305,0,5,5,0,16,7
8600000US92067,92067,"92067 5-Digit ZCTA, 920 3-Digit ZCTA",7601,7060,24,12,258,6,137,104
8600000US92069,92069,"92069 5-Digit ZCTA, 920 3-Digit ZCTA",52658,35653,976,424,2189,113,11001,2302
8600000US92070,92070,"92070 5-Digit ZCTA, 920 3-Digit ZCTA",1141,757,14,309,1,1,33,26
8600000US92071,92071,"92071 5-Digit ZCTA, 920 3-Digit ZCTA",53502,46293,847,423,1401,217,2145,2176
8600000US92075,92075,"92075 5-Digit ZCTA, 920 3-Digit ZCTA",12170,10555,62,54,419,18,712,350
8600000US92078,92078,"92078 5-Digit ZCTA, 920 3-Digit ZCTA",6748,5464,136,42,457,22,394,233
8600000US92082,92082,"92082 5-Digit ZCTA, 920 3-Digit ZCTA",14559,11363,68,917,167,18,1552,474
8600000US92083,92083,"92083 5-Digit ZCTA, 920 3-Digit ZCTA",62030,40155,2795,556,2660,416,12616,2832
8600000US92084,92084,"92084 5-Digit ZCTA, 920 3-Digit ZCTA",44677,30704,1291,451,1071,238,8831,2091
8600000US92086,92086,"92086 5-Digit ZCTA, 920 3-Digit ZCTA",1185,990,1,114,17,0,38,25
8600000US92091,92091,"92091 5-Digit ZCTA, 920 3-Digit ZCTA",1061,1007,1,1,42,0,1,9
8600000US920HH,920HH,"920HH 5-Digit ZCTA, 920 3-Digit ZCTA",0,0,0,0,0,0,0,0
8600000US920XX,920XX,"920XX 5-Digit ZCTA, 920 3-Digit ZCTA",184,107,45,2,3,1,25,1
8600000US92101,92101,"92101 5-Digit ZCTA, 921 3-Digit ZCTA",27494,18780,2843,343,1520,70,2739,1199
8600000US92102,92102,"92102 5-Digit ZCTA, 921 3-Digit ZCTA",47123,17809,6997,413,2490,305,16727,2382
8600000US92103,92103,"92103 5-Digit ZCTA, 921 3-Digit ZCTA",30186,25803,746,161,1092,70,1300,1014
8600000US92104,92104,"92104 5-Digit ZCTA, 921 3-Digit ZCTA",47688,26965,5914,413,2550,256,8677,2913
8600000US92105,92105,"92105 5-Digit ZCTA, 921 3-Digit ZCTA",72994,24241,11049,586,12727,217,19389,4785
8600000US92106,92106,"92106 5-Digit ZCTA, 921 3-Digit ZCTA",18505,16566,326,79,489,39,490,516
8600000US92107,92107,"92107 5-Digit ZCTA, 921 3-Digit ZCTA",27956,24620,465,201,538,75,986,1071
8600000US92108,92108,"92108 5-Digit ZCTA, 921 3-Digit ZCTA",11640,8742,645,56,963,38,581,615
8600000US92109,92109,"92109 5-Digit ZCTA, 921 3-Digit ZCTA",46071,40277,652,204,1341,110,1995,1492
8600000US92110,92110,"92110 5-Digit ZCTA, 921 3-Digit ZCTA",24149,19554,918,160,1212,117,1191,997
8600000US92111,92111,"92111 5-Digit ZCTA, 921 3-Digit ZCTA",46821,27939,2549,328,8694,323,4680,2308
8600000US92113,92113,"92113 5-Digit ZCTA, 921 3-Digit ZCTA",47417,14904,8590,417,1444,210,19707,2145
8600000US92114,92114,"92114 5-Digit ZCTA, 921 3-Digit ZCTA",66837,14151,19403,486,17028,976,11057,3736
8600000US92115,92115,"92115 5-Digit ZCTA, 921 3-Digit ZCTA",56883,32255,6196,491,7227,192,7158,3364
8600000US92116,92116,"92116 5-Digit ZCTA, 921 3-Digit ZCTA",33080,21913,3630,318,1452,161,3738,1868
8600000US92117,92117,"92117 5-Digit ZCTA, 921 3-Digit ZCTA",51203,39582,998,340,4414,237,3261,2371
8600000US92118,92118,"92118 5-Digit ZCTA, 921 3-Digit ZCTA",24085,20334,1239,158,894,72,756,632
8600000US92119,92119,"92119 5-Digit ZCTA, 921 3-Digit ZCTA",21850,18922,550,102,914,37,558,767
8600000US92120,92120,"92120 5-Digit ZCTA, 921 3-Digit ZCTA",25553,21777,740,111,1127,76,794,928
8600000US92121,92121,"92121 5-Digit ZCTA, 921 3-Digit ZCTA",4248,2832,78,8,1106,6,95,123
8600000US92122,92122,"92122 5-Digit ZCTA, 921 3-Digit ZCTA",34891,25813,509,106,6391,69,755,1248
8600000US92123,92123,"92123 5-Digit ZCTA, 921 3-Digit ZCTA",25217,16509,2315,222,2868,226,1435,1642
8600000US92124,92124,"92124 5-Digit ZCTA, 921 3-Digit ZCTA",30187,21353,2478,217,3067,212,1093,1767
8600000US92126,92126,"92126 5-Digit ZCTA, 921 3-Digit ZCTA",74222,33755,3918,337,27898,458,3516,4340
8600000US92127,92127,"92127 5-Digit ZCTA, 921 3-Digit ZCTA",20032,15326,484,80,2730,44,512,856
8600000US92128,92128,"92128 5-Digit ZCTA, 921 3-Digit ZCTA",42728,33498,824,102,6191,85,719,1309
8600000US92129,92129,"92129 5-Digit ZCTA, 921 3-Digit ZCTA",47217,29582,1271,124,12467,124,1270,2379
8600000US92130,92130,"92130 5-Digit ZCTA, 921 3-Digit ZCTA",28187,22656,175,25,3950,30,479,872
8600000US92131,92131,"92131 5-Digit ZCTA, 921 3-Digit ZCTA",29279,22954,689,67,3803,71,595,1100
8600000US92139,92139,"92139 5-Digit ZCTA, 921 3-Digit ZCTA",36341,10554,5223,244,12452,473,4982,2413
8600000US92154,92154,"92154 5-Digit ZCTA, 921 3-Digit ZCTA",68764,29973,4915,404,10586,450,18875,3561
8600000US92173,92173,"92173 5-Digit ZCTA, 921 3-Digit ZCTA",28481,12714,618,209,919,44,12637,1340
8600000US921HH,921HH,"921HH 5-Digit ZCTA, 921 3-Digit ZCTA",0,0,0,0,0,0,0,0
8600000US92201,92201,"92201 5-Digit ZCTA, 922 3-Digit ZCTA",56296,29224,1503,562,927,51,21846,2183
8600000US92203,92203,"92203 5-Digit ZCTA, 922 3-Digit ZCTA",2730,1715,17,29,24,3,822,120
8600000US92210,92210,"92210 5-Digit ZCTA, 922 3-Digit ZCTA",3859,3718,15,8,59,3,17,39
8600000US92211,92211,"92211 5-Digit ZCTA, 922 3-Digit ZCTA",19699,17860,227,48,414,8,746,396
8600000US92220,92220,"92220 5-Digit ZCTA, 922 3-Digit ZCTA",25848,16284,2130,1155,1335,36,3790,1118
8600000US92223,92223,"92223 5-Digit ZCTA, 922 3-Digit ZCTA",17716,13393,387,346,266,17,2628,679
8600000US92225,92225,"92225 5-Digit ZCTA, 922 3-Digit ZCTA",24641,11028,3387,351,310,83,8653,829
8600000US92227,92227,"92227 5-Digit ZCTA, 922 3-Digit ZCTA",23387,12603,545,259,318,41,8642,979
8600000US92230,92230,"92230 5-Digit ZCTA, 922 3-Digit ZCTA",2348,1658,95,100,27,5,324,139
8600000US92231,92231,"92231 5-Digit ZCTA, 922 3-Digit ZCTA",27798,13017,148,189,496,6,12978,964
8600000US92233,92233,"92233 5-Digit ZCTA, 922 3-Digit ZCTA",7855,2792,1568,64,65,2,3164,200
8600000US92234,92234,"92234 5-Digit ZCTA, 922 3-Digit ZCTA",43129,28303,1179,438,1575,33,9848,1753
8600000US92236,92236,"92236 5-Digit ZCTA, 922 3-Digit ZCTA",23159,8998,103,195,76,7,13076,704
8600000US92239,92239,"92239 5-Digit ZCTA, 922 3-Digit ZCTA",962,588,128,18,12,0,179,37
8600000US92240,92240,"92240 5-Digit ZCTA, 922 3-Digit ZCTA",22779,15845,1143,322,403,21,3891,1154
8600000US92241,92241,"92241 5-Digit ZCTA, 922 3-Digit ZCTA",5512,4667,26,69,29,5,506,210
8600000US92242,92242,"92242 5-Digit ZCTA, 922 3-Digit ZCTA",1545,1348,33,33,12,0,83,36
8600000US92243,92243,"92243 5-Digit ZCTA, 922 3-Digit ZCTA",43705,21038,1331,435,1476,38,17783,1604
8600000US92249,92249,"92249 5-Digit ZCTA, 922 3-Digit ZCTA",3528,1242,19,18,8,0,2147,94
8600000US92250,92250,"92250 5-Digit ZCTA, 922 3-Digit ZCTA",8058,4763,49,58,90,4,2772,322
8600000US92251,92251,"92251 5-Digit ZCTA, 922 3-Digit ZCTA",14538,6823,1693,109,239,14,5229,431
8600000US92252,92252,"92252 5-Digit ZCTA, 922 3-Digit ZCTA",8137,7175,139,112,85,28,275,323
8600000US92253,92253,"92253 5-Digit ZCTA, 922 3-Digit ZCTA",23970,18811,337,172,445,21,3342,842
8600000US92254,92254,"92254 5-Digit ZCTA, 922 3-Digit ZCTA",8761,2761,16,88,73,3,5485,335
8600000US92256,92256,"92256 5-Digit ZCTA, 922 3-Digit ZCTA",3485,3171,30,46,21,2,117,98
8600000US92257,92257,"92257 5-Digit ZCTA, 922 3-Digit ZCTA",2734,1997,114,44,64,2,384,129
8600000US92258,92258,"92258 5-Digit ZCTA, 922 3-Digit ZCTA",717,373,33,8,0,2,288,13
8600000US92259,92259,"92259 5-Digit ZCTA, 922 3-Digit ZCTA",454,374,2,7,3,1,51,16
8600000US92260,92260,"92260 5-Digit ZCTA, 922 3-Digit ZCTA",29322,25513,294,151,708,35,2000,621
8600000US92262,92262,"92262 5-Digit ZCTA, 922 3-Digit ZCTA",24906,18419,1415,261,823,51,3088,849
8600000US92264,92264,"92264 5-Digit ZCTA, 922 3-Digit ZCTA",18869,15921,291,168,832,10,1150,497
8600000US92266,92266,"92266 5-Digit ZCTA, 922 3-Digit ZCTA",287,225,2,0,0,6,41,13
8600000US92267,92267,"92267 5-Digit ZCTA, 922 3-Digit ZCTA",113,92,2,3,0,0,5,11
8600000US92268,92268,"92268 5-Digit ZCTA, 922 3-Digit ZCTA",341,324,0,7,2,0,4,4
8600000US92270,92270,"92270 5-Digit ZCTA, 922 3-Digit ZCTA",12452,11564,104,26,163,14,431,150
8600000US92273,92273,"92273 5-Digit ZCTA, 922 3-Digit ZCTA",1617,890,12,15,38,2,579,81
8600000US92274,92274,"92274 5-Digit ZCTA, 922 3-Digit ZCTA",17009,6878,67,279,182,8,8991,604
8600000US92275,92275,"92275 5-Digit ZCTA, 922 3-Digit ZCTA",796,605,8,13,4,1,123,42
8600000US92276,92276,"92276 5-Digit ZCTA, 922 3-Digit ZCTA",6241,4900,47,57,44,19,1002,172
8600000US92277,92277,"92277 5-Digit ZCTA, 922 3-Digit ZCTA",17169,12498,1456,275,584,280,982,1094
8600000US92278,92278,"92278 5-Digit ZCTA, 922 3-Digit ZCTA",14098,9903,1532,194,430,39,1285,715
8600000US92280,92280,"92280 5-Digit ZCTA, 922 3-Digit ZCTA",47,43,0,2,0,0,0,2
8600000US92281,92281,"92281 5-Digit ZCTA, 922 3-Digit ZCTA",2374,1320,30,17,14,1,923,69
8600000US92282,92282,"92282 5-Digit ZCTA, 922 3-Digit ZCTA",804,628,50,6,10,1,98,11
8600000US92283,92283,"92283 5-Digit ZCTA, 922 3-Digit ZCTA",3656,1426,80,1411,14,0,527,198
8600000US92284,92284,"92284 5-Digit ZCTA, 922 3-Digit ZCTA",20477,18008,425,280,247,53,858,606
8600000US92285,92285,"92285 5-Digit ZCTA, 922 3-Digit ZCTA",2181,1979,38,28,12,5,56,63
8600000US922HH,922HH,"922HH 5-Digit ZCTA, 922 3-Digit ZCTA",0,0,0,0,0,0,0,0
8600000US922XX,922XX,"922XX 5-Digit ZCTA, 922 3-Digit ZCTA",132,85,3,0,0,0,41,3
8600000US92301,92301,"92301 5-Digit ZCTA, 923 3-Digit ZCTA",18973,9733,2394,304,295,35,4992,1220
8600000US92304,92304,"92304 5-Digit ZCTA, 923 3-Digit ZCTA",23,14,0,0,0,0,8,1
8600000US92305,92305,"92305 5-Digit ZCTA, 923 3-Digit ZCTA",289,263,1,3,4,0,13,5
8600000US92307,92307,"92307 5-Digit ZCTA, 923 3-Digit ZCTA",31859,24820,2460,306,684,61,2058,1470
8600000US92308,92308,"92308 5-Digit ZCTA, 923 3-Digit ZCTA",28805,21846,2220,294,590,76,2617,1162
8600000US92309,92309,"92309 5-Digit ZCTA, 923 3-Digit ZCTA",885,588,51,14,5,4,204,19
8600000US92310,92310,"92310 5-Digit ZCTA, 923 3-Digit ZCTA",9460,5326,1649,138,277,94,1234,742
8600000US92311,92311,"92311 5-Digit ZCTA, 923 3-Digit ZCTA",31273,19263,3010,705,824,256,5341,1874
8600000US92313,92313,"92313 5-Digit ZCTA, 923 3-Digit ZCTA",11008,8165,500,58,710,30,988,557
8600000US92314,92314,"92314 5-Digit ZCTA, 923 3-Digit ZCTA",9882,8928,66,116,46,7,309,410
8600000US92315,92315,"92315 5-Digit ZCTA, 923 3-Digit ZCTA",5435,4955,37,53,42,2,194,152
8600000US92316,92316,"92316 5-Digit ZCTA, 923 3-Digit ZCTA",25987,13583,1671,398,413,58,8674,1190
8600000US92317,92317,"92317 5-Digit ZCTA, 923 3-Digit ZCTA",2134,1994,24,15,14,1,42,44
8600000US92318,92318,"92318 5-Digit ZCTA, 923 3-Digit ZCTA",220,44,3,22,7,0,142,2
8600000US92320,92320,"92320 5-Digit ZCTA, 923 3-Digit ZCTA",7323,6532,42,50,77,7,389,226
8600000US92321,92321,"92321 5-Digit ZCTA, 923 3-Digit ZCTA",439,410,7,3,3,2,10,4
