bid,selname
10394,GRAND PICO INVESTMENT CO
10394,GRAND PICO INVESTMENT LLC
10394,GRAND PICO INVESTMENT
10394,GRAND PICO INVESTMENT COMPANY
10406,GREENHILLS DEV
10406,GREEN HILLS DEV
10406,GHORMLEY TRUST
10406,GREN HILLS DEV
10406,GREENHILLS DEV C
10406,GREENHILLS DEVEL
10406,GREEN HILL DEV
10409,TOWN SQUARE HOMES LIMITED
10409,TOWNE SQUARE HOMES LP
10409,TOWN SQUARE HOMES LTD PTSHP
10409,TOWN SQUARER HOMES LP
10409,TOWN SQUARE HOMES LP
10417,GROUP ONE HOME J V
10417,GROUP ONE HOMES JV
10417,GROUP ONE HOMES
10417,GROUP ONE MORTGAGE INC
10417,GROUP ONE HOMES J V
10421,TERRY BAY-SSF LOT OPTION LP
10421,TERR BAY SSF LOT OPTION LP
10421,TERRA-BAY-SSF LOT OPTION LP
10421,TERRA BAY SSF LOT OPTION LP
10421,TERRA BAY-SSF LP
10421,TERRA BAY-SSF LOT OPTION LP
10436,THRUST IV CO
10436,TRUST IV CORP
10436,THRUST IV INC
10436,THRUST IV
10436,THRUST IV CORP
10446,TRIDENT ASSOCIATES LLC
10446,TRI DENT ASSOCIATES LLC
10446,TRIDENT ASSOC LTD
10446,TRIDENT ASSOCIATES LTD
10446,TRIDENT ASSOCIATES LTD LP
10453,TRIDENT ASSOCIATES LTD
10453,TRIDENT ASSOCIAT
10453,TRIDENT ASSOC LT
10453,TRIDENT ASSOC LTD
10453,TRIDENET ASSOC L
10465,H&P DEVELOPMENT CO
10465,HP DEVELOPMENT C
10465,H & P DEVELOPMENT CO
10465,H & P DEVELOPMENT GP
10465,H & P DEV CO
10471,HPD/LANCASTER LT
10471,H P D LANCASTER
10471,HPD LANCASTER LT
10471,"HPD,LANCASTER LT"
10471,HPD LANCSTER LTD
10471,HPD LANCASTER
10477,HOVELY LANE INC
10477,HOVELY LANE INV
10477,HOVELY LANE INVESTORS
10477,HOVELY LN INV
10477,HOVELY LANE INVE
10477,"HOVELY,LANE INVE"
10477,HOVELY LN INVESTORS
10484,HOVNANIAN AT DOMINGUEZ HILLS
10484,"HOVNANIAN,K"
10484,HOVNANIAN AT DOMMINQUEZ HILLS
10484,HOVNANIAN AT DOMINMGUEZ HILLS
10484,"HOVANANIAN,K"
10484,HOVANANIAN AT DOMIGUEZ HILLS
10484,HOVNANIAN DOMINGUEZ HILLS INC
10492,UDC UNIVERSAL DEV LOP
10492,UDC HOMES LP
10492,UDC HOMES CORP
10492,UDC HOMES
10492,UDC HOME LP
10492,UDC UNIVERSAL DEVELOPMENT LP
10492,UDC HOMES LIMITE
10492,UDC UNIVERSAL DE
10492,UDC UNIVERSAL DEVELOPMENT
10492,UDC HOMES INC
10496,UDC HOMES
10496,UDC HOMES LP
10496,UDC HOMES INC
10496,UDC HOMES CORP
10496,UDC HOMES CORPOR
10610,H & S CAPITAL EN
10610,H&S CAPITAL ENT
10610,H S CAPITAL ENTE
10610,H&S CAPITAL ENET
10610,H&S CAPITAL
10610,H & S CAPITAL
10610,H&S CAPITAL ENTE
10624,HASEKO STONE ASO
10624,HASEKOSTONE ASSN
10624,HASEKO STONE ASC
10624,HASEKOSTONE ASSO
10624,HASEKO STONE
10648,"HSU,JERRY C"
10648,"HSU,JERRY C & MALEE"
10648,"HSU,JERRY C & MA"
10648,"HSU,JERRY T C"
10648,"HSU,JERRY C T"
10649,VILLAGE PARK ESTATE HOMES
10649,VILLAGE PARK ESTATES HOMES
10649,VILLAGE PARK EST
10649,VILLAGE PARK ESTATE HOMES LP
10649,VILLAGE PARK ESATE HOMES
10656,VILLAS-WALNUT CR
10656,VILAS-WALNUT CREEK
10656,VILLAS WALNUT CR
10656,VILLAS-WALNUT CREEK JV
10656,VILLAS-WALNUT CREEK
10656,VILLAS WALNUT CREEK
10671,VALLEY TITLE CO
10671,VALLEY TITLE COMPANY
10671,VALLEY TITILE CO
10671,VALLEYY TITLE CO
10671,VALLEEY TITLE CO
10701,HASKELL CAN
10701,HASKEL CANYON PARTNERS LP
10701,HASKELL CANYON BEACH LLC
10701,HASKELL CANYON PARTNERS II LP
10701,HASKELL CANYON PARTNERS LP INC
10744,HSIENTEIN PROJECT INV INC
10744,HSIENTEIN PROJECT INVESTMENT I
10744,HSIENTEB PROJECT INVESTMENT IN
10744,HSIENTEIN PROJECT INVESTMENT C
10744,HSIENTEIN PROJECT INVESTMENT
10746,HSIENTEIN PROJECT INVESTMENT
10746,HSIENTEIN PROJECT INV LLC
10746,HSIENTEIN PROJECT INVESTMENT L
10746,HSIENTIEN PROJECTY INVESTMENT
10746,HSIENTEINE PROJECT INVESTMENTS
10759,WEST COAST HOMES BUILDERS INC
10759,WEST COAST HOME BUILDERS
10759,WEST COAST HOME BUILDERS INC
10759,WEST COAST HOME BUILDING INC
10759,WEST COAST HOMES
10763,WEST COAST HOMES
10763,WEST COAST HOME BULIDERS INC
10763,WEST COAST HOME BUILDERS
10763,WEST COAST BUILDERS INC
10763,WEST COAST HOME BUILDERS INC
10764,WEST COAST HOMES BUILDERS INC
10764,WEST COAST BUILDERS INC
10764,WEST COAST HOMES
10764,WEST COAST HOME BUILDERS INC
10764,WEST COAST HOME BUILDERS
10767,WEST COAST HOMES
10767,WEST COAST HOMES BUILDERS INC
10767,WEST COAST HOME BUILDERS INC
10767,WEST COAST
10767,WEST COAST HOME BUILDERS
10767,WES COAST HOME BUILDERS INC
10769,WEST COAST BUILDERS INC
10769,WEST COAST HOME BUILDERS
10769,WEST COAST HOMES BUILDERS INC
10769,WEST COAST HOME BUILDERS INC
10769,WEST COAST HOME BUIDERS INC
10769,WEST COAST HOMES
10769,WEST COAST HOME BUILDERS IN
10769,WEST COAST HOMES BUILDES INC
10770,WEST COAST HOME BUILDERS INC
10770,WEST COAST BUILDERS INC
10770,WEST COAST HOME BUILDERS
10770,WEST COAST HOMES BUILDERS INC
10770,WEST COAST HOMES BUILDERS
10770,WEST COAST HOME BUILDES INC
10770,WEST COAST HOMES
10772,WEST COAST HOME BUILDERS INC
10772,WEST COAST HOMES
10772,WEST COAST HOME BUILDERS
10772,WEST COAST HOMES BUILDERS INC
10772,WEST COAST HOME BUILDES INC
10773,WEST COAST HOMES
10773,WEST COAST HOMES BUILDERS INC
10773,WEST COAST BUILDERS INC
10773,WEST COAST HOME BUILDERS INC
10773,WEST COAST HOMES BUILDRS INC
10774,WEST COAST HOME BUILDERS INC
10774,WEST COAST HOMES BUILERS INC
10774,WEST COAST HOMES
10774,WEST COAST HOMES BUILDERS INC
10774,WEST COAST BUILDERS INC
10786,WCLF BAYFRONT CO
10786,WCLF BAYFRONT COURT LP
10786,W C L F BAYFORNT COURT
10786,WCLF BAYFRONT CT LP
10786,W C L F BAYFRONT COURT
10870,"WILLIAMS,ALAN"
10870,"WILLIAMS,BRADLEY B"
10870,"WILLIAMS,PATRICK D & YVONNE D"
10870,"WELLINGTON,DANA R"
10870,"WILLIAMS,R.&L."
10892,HLDC AQUISITION CORP
10892,HLDC ACQUISITION
10892,HLDC ACQUISITON
10892,HLDC ACQUISTITIO
10892,HLDC ACQUISTION
10892,HLDC ACQUISTION CORP
10892,HLDC ACQUISITION CORP
10892,HLDC ACQUISTITION CORP
10900,HALLELUJAH PARTNERSHIP I
10900,HALLELUJAH PARTN
10900,HALLELUJAH PARTNERSHIP
10900,HALLELUJAH PTSHP
10900,HALLELUJAH PTSHP I
10900,HALLELUJAH PARTERSHIP I
10903,"HOLMBY PLAZA ASSOC,"
10903,HOLMBY PLAZA ASSOCIATES
10903,HOLMBY PLAZA ASSOC LP
10903,HOLMBY PLAZA ASSOCIATES LP
10903,HOLMBY PLAZA
10912,HILLHURST PAWRTNERS
10912,HILLHURST LP
10912,HILLHURST PARTNERS LP
10912,HILLHURST PARTNERS LLC
10912,HILLHURST PARTNERS L P
10912,HILLHURST PROPERTIES LP
10912,HILLHURST PTSHP LP
10912,HILLHURST PARTNERS
10912,HILLHURST PTSHP
10912,HILLHURST PATNERS LP
10912,HILLHURST PARTNERS L
10912,HILHURST PARTNERS
10915,HILLCREST-THOUSAND OAKS ASSOC
10915,HILLCREST-THOUSAND OAKS ASSN
10915,HILLCREST-THOUSAND ASSOCIATES
10915,HILLCREST-THOUSAND OAK ASSOC
10915,HILLCREST-THOUSAND OAKS
10929,WESTERN PACIFIC HOUSING-CAMERO
10929,WESTERN PACIFIC HOUSING
10929,WESTERN PACIFIC HOUSING-CAMER
10929,WESTERN PACIFIC HOUSING CAMERO
10929,WESTERN PACFIC HOUSING ATLAMAR
10931,WESTERN PACIFIC HOUSING-CARTER
10931,WESTERN PACIFIC HSNG CARTER
10931,WESTERN PACIFIC HOUSING
10931,WESTERN PACIFIC HOUSING-CAMERO
10931,WESTERN PACIFIC HOUSING CARTER
10932,WESTERN PACIFIC HOUSING CREEKS
10932,WESTERN PACIFIC HOUSING-CREEK
10932,WESTERN PACIFIC HOUSING
10932,WESTERN PACIFIC HOUSING-CREEKS
10932,WESTERN PACIFIC HSNG-CREEKSIDE
10933,WESTERN PACIFIC HOUSING-CREEKS
10933,WESTERN PACIFIC HOUSING CREEK
10933,WESTERN PACIFIC HOUSING-CREEK
10933,WESTERN PACIFIC HOUSING CREEKS
10933,WESTERN PACIFIC HOUSING
10934,WESTERN PACIFIC HOUSING ALTAMA
10934,WESTERN PACIFIC HOUSING-ALTAMA
10934,WESTERN PACIFIC HSNG - ALTAMAR
10934,WESTERN PACFIC HOUSING ATLAMAR
10934,WESTERN PACIFIC HOUSING
10934,WESTERN PACIFIC FUNDING
10937,WESTERN PACIFIC HSG-LAURELWOOD
10937,WESTERN PACIFIC HOUSINT-LAUREL
10937,WESTERN PACIFIC HOUSING LAUREL
10937,WESTERN PACIFC HOUSING-LAUREL
10937,WESTERN PACIFIC HSNG-LAUREL WD
10937,WESTERN PACIFIC HSNG-LAUREL WO
10937,WESTERN PACIFIC HOUSING -LAURE
10937,WESTERN PACIFIC HSNG LAUREL WO
10937,WESTERN PACIFIC HOUSING-LAUREL
10937,WESTERN PACIFIC HOUSING
10938,WESTERN PACIFIC HOUSING
10938,WESTERN  PACIFIC HOUSING INC
10938,WESTERN PACIFIC HOUSING-LAUREL
10938,WESTERN PACIFIC HOUSING LAUREL
10938,"WE,WESTERN PACIFIC HOUSING -LAURE"
10950,WESTERN PACIFIC HSNG-MARTINEZ
10950,WESTERN PACIFIC HOUSING
10950,WESTERN PACIFIC HOUSING-MARTIN
10950,WESTERN PACIFIC HOUSING-MARTI
10950,WESTERN PACIFIC HOUSING MARTIN
10951,WESTERN PACIFIC HOUSING
10951,WESTERN PACIFIC HSNG WINDEMERE
10951,WESTERN PACIFIC HOUSING WINDEM
10951,WESTERN PACIFIC HSNG WINDMERE
10951,WESTERN PACIFIC HOUSING-WINDER
10951,WESTERN PACIFIC HSNG-WINDEMERE
10951,WESTERN PACIFIC HOUSING-WINDEM
10951,WESTERN PACIFIC HSNG  WINDEMER
10951,WESTERN PACIFIC HOUSING WINDME
10957,WESTERN PACIFIC HOUSING INC
10957,WESTERN PACIFIC HOUSING
10957,WESTERN PACIFIC HOUSING - BAY
10957,WESTERN PACIFIC HSNG-BAY VISTA
10957,WESTERN PACIFIC HOUSIN-BAY VIS
10961,WESTERN PACIFIC HOUSING
10961,WESTERN PACIFIC HSNG-COMMINICA
10961,WESTERN PACIFIC HSNG-COMMUNICA
10961,WESTERN PACIFIC HOUSING COMMUN
10961,WESTERN PACIFIC HOUSINTG-COMMI
10961,WESTERN PACIFIC HOUSING-COMMUN
10961,WESTERN PACIFIC HOUSING COMMUM
10971,WARMINGTON HAYWARD ASSOCIATES
10971,WARMINGTON HAYWARD ASSOC
10971,WARMINGTON HAYWARD ASSOCATES
10971,WARMINTON HAYWARD ASSOC
10971,WARMINGTON HAYWARD ASSOC LP
10971,WARMINGTON HAYWARD ASSOC L P
10971,WARMINGTON HAYWARD ACCOC LP
10971,WARMINGTON HAYWARD ASOOC LP
10971,WARMINIGTON HAYWARD ASSSOC LP
10971,WARMONGTON HAYWARD ASSOC LTD
10973,WARMINGTON HANSEN ASS
10973,WARMINGTON HANSEN ASSOC LP
10973,WARMINGTON HANSEN ASSOCIATES
10973,WARMINGTON SAMSUNG ASSOC LP
10973,WARMINGTON HAMSEN ASSOC LP
10973,WARMINGTON HANSEN ASSOCIATES L
10975,WARMINGTON LIVEMORE ASSOCIATES
10975,WARMINGTON LIVERMORE ASSOCIATE
10975,WARMINGTON LIVERMORE ASSOCS LP
10975,WARMINGTON LIVERMAN ASSOCIATE
10975,WARMINGTON LIVERMORE ASSOC LP
10975,WARMINGTON LIVERMORE ASSOC
10978,WARMINGTON MONTROSE ASSOCIATES
10978,WARMINGTON MONTROSE ASSOC
10978,WARMINTON MONTROSE ASSOCIATES
10978,WARMINGTON MONTROSE ASS LP
10978,WARMINGTON MONTROSE ASSC LP
10978,WARMINGTON MONTROSE ASSOC LP
10982,WARMINGTON DISCOVERY ASSOC LP
10982,WARMINGTON DV ASSOCIATES LP
10982,WARMINGON DISCOVERY ASSOCIATES
10982,WARMINGTON DISCOVERY ASSO LP
10982,WARMINGTON DISCOVERY ASSOCS LP
10982,WARMINGTON DISCOVERY ASSOCIATE
10982,WARMINGTON DISCOVERY ASSOC
10986,WARMING ENTERPRISES LP
10986,WARMINGTOM ENTERPRISES LP
10986,WARMINGTON ENTERPRISEES LP
10986,WARMINGTON ENTERPRISES
10986,WARMINGTPM EMTER[ROSES LP
10986,WARMINGTON ENTERPRISES LP
10986,WARMINGTON ENTERPRIES LP
10986,WARMINTON ENTERPRISES LP
10990,WARMINGTON ER ASSOCIATES LP
10990,WARMINGTON ANTIOCH ASSOC LP
10990,WARMINGTON ANTIOCH ASSOCIATION
10990,WARMINGTON ANTIOCH ASSOCS LLP
10990,WARMINGTON ANTOCH ASSOC LP
10990,WARMINGTON ANTIOCH ASSOCAITES
10990,WARMINGTON ANTIOCH ASSOCIATES
10990,WARMINGTON DISCOVERY ASSOC
10990,WARMINGTON ANTIOCH ASSOC
10990,WARMINGTON ANTOCH ASSN LP
10990,WARMINTON ANTIO ASSOCIATES LP
10990,WARMINGTON ANTIOCH ASSOCS LP
10995,WARMINGTON HERCULES ASSOC LP
10995,WARMINGTON HANSEN ASSOC LP
10995,WARMINGTON HERCULES ASSOCIATES
10995,WARMINGTON HERCULES
10995,WARMINGTON HERCULES ASSOCS
10997,WARMINGTON RICHMOND ASSO LP
10997,WARMINGTON RICHMOND ASSOC LP
10997,WARMINGTON RICHMOND ASSOCIATES
10997,WARMINGTON RICHMOND ASSOC
10997,WARMINGTON RICHMOND ASSOCS
10998,WARMINGTON MARINER POINTE ASSN
10998,WARMINGTON MARINES POINTE ASSN
10998,WARMINGTON MARINERS POINTE LP
10998,WARMINGTON MARINERS POINT
10998,WARMINGTON MARINERS POINTE ASS
10998,WARMINGTON MARINERS POINTE
10998,WARMINGTON MARINERS POINT ASSO
11003,WARMINGTON MORGAN LANE ASSOC
11003,WARMINGTON MORGAN LANE ASSN
11003,WARMINGTON MORGAN ASSOC
11003,WARMINGTON MORGAN LANE ASSOCIA
11003,WARMINGTON MORGAN LANE ASSOCS
11005,WARMINGTON MHILL ASSOC
11005,WARMINGTON MHIII ASSOCITATES
11005,WARMINGTON MHIII ASSOC
11005,WARMINGTON MHIII ASSOCIATES
11005,WARMINGTON MHII ASSOCIATES
11005,WARMINGTON MHIII ASS
11005,WARMINGTON C/V ASSOCIATES LP
11005,WARNINGTON MHIII ASSOC LP
11005,WARMINGTON C/V ASSOC LP
11005,WARMINGTON C/V ASSOCIATIES LP
11006,WARMINGTON KENDALL ASSOC LP
11006,WARMINGTON KENDALL ASSOCIATES
11006,WARMINGTON KENDAL ASSOC LP
11006,WARMINGTON ASSOCIATES LP
11006,WARMINGTON KENDAL ASSOCIATES
11007,WARMINGTON MORGA
11007,WARMINGTON MORGAN HILL ASSOCIA
11007,WARMINGTON MORGAN HILL ASSOCIT
11007,WARMINGTON MORGA HILL ASSOCIAT
11007,WARMINGTON MORGAN HILL ASSN
11007,WARMINGTON MORGAN HILL ASSOC L
11007,WARMINGTON MORTGAGE HILL ASSOC
11007,WARMINGTON MORGAN HILL ASSOC
11010,WARMINGTON GILROY ASSOCIATES L
11010,WARMINGTON GILROY ASSOC LP
11010,WARMINGTON GILROY ASSOCIATES
11010,WARMINGTON GILORY ASSOCIATES
11010,WARMINGTON GILORY ASSOC LP
11017,HOMES POLYGON
11017,HOMES PLOYGON
11017,HOMES BOLYGON
11017,HOMES BY POLYGON
11017,HOMES BY PLYGON
11022,YOUNG CALIFORNIA PINOLE LP
11022,YOUNG CALIFORNIA HOMES LP
11022,YOUNG CALIFORNIA CONCORD
11022,YOUNG CALIFONIA CONCORD LP
11022,YOUNG CALIFORNIA CONCORD LP
11056,SFC BLOCK 4 RESIDENTIAL
11056,SPC BLOCK 4 RESIDENTIAL ASSOCI
11056,SPC BLOCK 4 RESIDENTIAL ASSOC
11056,SPC BLOCK 4 RESIDENTIAL
11056,SFC BLOCK 4 RESIDENTIAL ASSOC
11069,38 WALNUT GLEN ASSOC LP
11069,38 WALNUT GLEN ASS
11069,38 WALNUT GLEN ASSOCIATES
11069,38 WALNUT GLEN ASSOC L P
11069,38 WALNUT GLEN ASSOCIATES LP
11071,CHANTECLAIR EVERGREEN 82 PT LP
11071,CHANTECLAIR EVERGREEN 82
11071,CHANTECLAIR EVERGREEN 82 PTNRS
11071,CHANTECLAIR EVERGREEN 82 PTSHP
11071,CHANTECLAIR EVERGEREEN 82 LP
11071,CHANTECLAIR EVERGREEN 82 PART
11071,CHANTECLAIR EVERGREEN 82 LP
11071,CHENTECLAIR EVERGREEN 82 PTNRS
11071,CHANTECLAIR EVERGREEN 82 PARTN
11071,CHANTECLAIR EVERGREEN 82 PTNS
11081,K-PROP'89
11081,KPROP 89
11081,K PROP 89 LP
11081,KPROP 89 LP
11081,K PROP 89
11081,K-PROP '89
11081,K-PROP 89 LP
11085,LYON CANYON 109 LP
11085,LYON CANYON #109 L P
11085,LYON CANYON #109 LP
11085,LYON CANYON # 109 LP
11085,"LYON CANYON #109, LP"
11085,LYON CANYON & 109 LP
11085,LYON CAYN #109 LP
11088,140 GILORY ASSOCIATES LP
11088,140 GILROY ASSOIATES LP
11088,140 GILROY ASSOC
11088,140 GILRY ASSOC
11088,140 GILROY ASSOC LP
11088,140 GILROY ASSOCIATES LP
11088,140 GILROY ASS
11088,140 GILROY ASSOCIATES
11090,151 ALMADEN ASSOCIATES LP
11090,151 ALMADEN ASSOC
11090,151 ALMADEN ASSO
11090,151 ALMADEN ASSOCIATES
11090,151 ALMADENA ASSOCIATES
11090,151 ALMADEN ASSOC LP
11092,160 COURTHOMES LP
11092,160 COURTHOMES ASSOCIATES LP
11092,160 COURTHOMES ASSOC LP
11092,160 COURTHOMES ASSOC L P
11092,160 COURTHOMES ASSOC
11129,1504 ADELINE STREET INVESTORS
11129,1504 ADELINE ST INVESTORS
11129,1504 ADELINE STREET INVESOTRS
11129,1504 ADELINE STREET INV
11129,1504 ADELINE ST INV
11148,HPH HOMEBULDERS 1996 LP
11148,HPH HOMEBUILDES 1996 LP
11148,HPH HOMEBUILDERS 1996
11148,HFH HOMEBUILDERS 1996 LP
11148,HPH HOMBUILDERS 1996 LP
11148,HPH HOMEBUILDERS 1996 LP
11190,5726 SONOMA DR ASSOC
11190,5726 SONOMA DR A
11190,5726 SONOMA DR ASSOC 3 LP
11190,5726 SONOMA DR ASSOCIATES 3
11190,5726 SONOMA DRIV
11204,"HORSETHIEF,ARTNE"
11204,HORSTHIEF CANYON
11204,HORSETHIFF CANYO
11204,HORESTHIEF CANYO
11204,HORSETHIEF CANYO
11204,HORSETHEIF CANYO
11204,HORSETHIEF CYN P
11204,HORSETIEF CANYON
11204,HORSETHIEF CANYON PARTNERS
11205,HORSETHIEF CYNB
11205,HORSETHIRF CANYON PARTNERS
11205,HORSTHIEF CANYON
11205,HORSETHIEF CANYO
11205,HORSETHIEF CANYON PARTNERS
11205,HORSTHEIF CANYON
11205,HORSETHIEF CYN P
11206,HORSETHIEF CANYON PARTNERS
11206,HORSEETHIEF CANYON PARTNERS
11206,HORSETHIEF CANYON PTNRS GP
11206,HORSETHEIF CANYON PARTNERS
11206,HOORSETHIEF CANYON PARTNERS
11206,HORSETHIEIF CANYON PARTNERS
11206,HORSETHIEF CANYN PARTNERS
11206,HORSETHIEF CANYONY PARTNERS
11206,HORSETHIEF CANYON RANCH PARTNE
11208,HORSETHIEF CNYN
11208,HORSTHIEF CANYON PARTNERS
11208,HORSETHEIF CANYO
11208,HORSETHIEF CANYO
11208,HORSETHIEF CANYON PARTNERS
11208,HORSETHFIEF CANY
11208,HORSETHRIF CANYO
11208,HORSETHIEF CANY
11208,HORSETHEIF CANY
11208,HORSETHIFE CANYO
11208,HORESETHIEF CANY
11208,HORSETHIRF CANYO
11225,HARWOOD PALMDALE PARTNERS I LP
11225,HARWOOD PALMDALE PARTNER
11225,HARWOOD PALMDALE PARTNERS
11225,HARWOOD PALMDALE PARTNERS LP
11225,HARWOOD PALMDALE PARTNERS I
11227,HARWOOD PALMDALE PARTNERS I
11227,HARWOOD PALMDALE PARTNERS
11227,HARWOOD PALMDALE PT
11227,HARWOOD PALMDALE PARTNERS I LP
11227,HARWOOD PALMDALE PTSH
11227,HARWOOD PALMDALE PATRNERS I LP
11227,HARWOOD PALMADE LP
11227,HARWOOD PALMDALE PARTNERS LP
11227,HARWOOD PALMDALE PRTNRS
11232,HEARTSTONE FULLERTON HOUSING
11232,HEARTHSTONE FULLERTON HSG
11232,HEARTHSTONE HOUSING PARTNERS
11232,HEARTHSTONE FULLERTON HSG INV
11232,HEARTHSTONE FULLERTON HOUSING
11250,HERITEGE WEST ON
11250,HERITAGE EAST
11250,HERITAGE EAST TW
11250,HERITAGE WEST
11250,HERITAGE WEST ON
11256,HERITAGE PARK PARTNERS
11256,HERITAGE PARK PATRNERS
11256,HERITAGE PARK PARTNES
11256,HERITAGE PARK PARTNERSHIP
11256,HERITAGE PARK PTSHP
11257,HARTLAND-ADELANT
11257,HARTLAND ADELANT
11257,HARTLAAND-ADELAN
11257,HARTLAND-ADELANTO LP
11257,HEARTLAND-ADELAN
11277,"HOWARD ROBERTS DEV,"
11277,HOWARD ROBERT DEV CO
11277,HOWARD ROBERTS DEVELOPMENT CO
11277,HOWARD ROBERTS DEVELOPME
11277,HOWARD ROBERTS DEV CO
11277,HOWARD ROBERTS DEVELOPMENT
11285,HERMOSA CONST C
11285,HERMOSA CONST CO
11285,HERMOSA CONSTRUCTION CORP
11285,HERMOSA CONSTRUC
11285,HERMOSA CONSRTUC
11285,HERMOSA CONST
11301,ICSWH REDLANDS LLC
11301,ICSWH REDLAND LLC
11301,ICSWH REDLANDS
11301,ICSH REDLANDS LLC
11301,IZSWH REDLANDS LLC
11338,INTERCAPITAL INVESTMENT
11338,INTERCAPITAL INV
11338,INTERCAPITAL INVESTMENTS
11338,INTERCAPITAL INVESTMENTS INC
11338,"INTERCAPITAL,INVS"
11356,INCO HOMES CORPORATION
11356,INCO HOMES CORP
11356,INCO HOMES
11356,INCO HOMESD CORPORATION
11356,INCO HOMES INC
11356,INCO HOMES COR
11356,INCO HOME CORP
11365,INCO HOMES
11365,INCO HOMES CORPO
11365,INCHO HOMES CORP
11365,INCO HOME CORP
11365,INCO HOMES CORPORATION
11365,INCO HOMES CORP
11367,INCO HOMES INC
11367,INCO HOME CORP
11367,INCO HOMES CO
11367,INCO HOMES CORPO
11367,INCO HOMES CORP
11368,INCO HOMES CORP
11368,INCO HOME CORP
11368,INCO HOMES INC
11368,INCO HOMES CORPORATION
11368,INCO HOMES CORPO
11387,J B CASTAIC LLC
11387,J B CASTAIC
11387,J B CASAIC LLC
11387,JB CASTAIC LLC
11387,JB CASTAIC
11396,JP ELIOPULOS ENTERPRISES
11396,JP ELIOPULOS ENTERPRISES INC
11396,J P ELIOPULOS ENTERPRISE INC
11396,J P ELIOPULOS ENTERPRISES
11396,J P ELIOPULOS INC
11396,J P ELIOPULOS ENTERPRISES INC
11396,J P ELIPULOS ENTERPRISES
11397,J P ELIOPULOS ENTERPRISES INC
11397,J P ELLOPULOS ENTERPRISES INC
11397,JP ELLOPULOS ENTERPRISES INC
11397,JP ELIOPULOS ENTERPRISES INC
11397,J P ELIOPUJLOS ENTERPRISES INC
11397,J P ELIOPULOS ENETERPRISES INC
11397,J P ELIPULOS ENTERPRISES INC
11397,J P ELIOPULOS ENTERPRISES
11398,J P ELIOPUPOS ENTERPRISES INC
11398,J P ELIPULOS ENTERPRISES INC
11398,J P ELIPULOS ENTERISES INC
11398,J P ELIOPULOS ENTERPRISES INC
11398,J P ELIOPULOS ENTERPRISE INC
11398,JP ELIOPULOS ENTERPRISES INC
11398,J P ELIOPUILOS ENTERPRISES INC
11398,J P ELIOPULOS ENTERPRISES
11398,JP ELLIOPULOS ENTERPRISES INC
11399,JP ELIOPULOS ENTS INC
11399,J P ELLOPULOS ENTERPRISES INC
11399,J P ELIOPULOS ENTERPRISES INC
11399,JP ELLOPULOS ENTERPRISES INC
11399,JP ELIOPULOS ENTERPRISES INC
11399,J P ELIOPUIOS ENTERPRISES INC
11399,J P ELIOPULOS ENTS INC
11401,JP ELIOPULOS ENTERPRISES INC
11401,J P ELIOPULOS ENTERPRISES INC
11401,J P ELIOPULOS EN
11401,JP ELUOPULOS ENT
11401,J P ELIOPULOS IN
11407,JP RHAODES DEVELOPMENT
11407,JP RHOADES DEVELOPMENT
11407,J P RHOADES DEVELOPMENT
11407,J P RHOADES DEV
11407,JJ P RHOADES DEVELOPMENT
11409,JEFFREY MDM PARTNERS LCL
11409,JEFFREY MDM PARTNEERS LLC
11409,JEFFREY MDM PARTNERS LLC
11409,JEFFREY MDM PARTNERS
11409,JEFFERY MDM PARTNERS LLC
11423,JOSHUA TOWNE
11423,JOSHUA TOWNE HOM
11423,JOSHUATOWNE SUN
11423,JOSHUA TOWN SUN
11423,JOSHUA TOWNE DEV
11423,JOSHUATOWNE DEV
11423,JOSHUA-TOWNE SUN
11423,JOSHUA TOWNE SUN
11423,JOSHUA-TOWNE HOM
11424,JOSHUA TOWNE HOM
11424,JOSHUATOWNE HOME
11424,"JOSHUA,TOWNE HOM"
11424,JOSHUATOWNE DEV
11424,JOSHUA-TOWNE SUN
11424,JOSHUA TOWNE
11424,JOSHUA-TOWNE HOM
11424,JOSHUA TOWNE DEV
11436,JESS RANCH DEVELOPMENT CO INC
11436,JESS RANCH DEVELOPMENT CO
11436,JESS RANCH DEVELOPMENT CO LLC
11436,JESS RANCH DEVELOPMENT C
11436,JESS RANCH DEVELOPMENT INC
11460,J M PETERS CO
11460,J M PETERS INC
11460,J M PETERS CO IN
11460,JM PETERS CO INC
11460,J M PETER CO INC
11462,JM PETERS CO INC
11462,J M PETERS CO IN
11462,J M PETERS CO
11462,J M PETERS INC
11462,J M PETER CO INC
11472,J M P MULHOLLAND ESTATES I LP
11472,J M P MULHOLLAND ESTATE I
11472,J M P MULHOLLAND ESTATES
11472,JMP MULHOLLAND ESTATES I LP
11472,JMP MULHOLLAND ESTATES I
11472,J M P MULHOLLAND ESTATES LP
11472,JMP MULHOLLAND ESTATES LP
11532,JOHN LAING HOME
11532,JOHN LAING HOMES CALIFORNIA IN
11532,JOHN LIANG HOMES
11532,JOHN LAING HOMES
11532,JOHN LAING HOMES INC
11545,JJOHN LAING HOME
11545,JOHN LAING HOMES
11545,JOHN LING HOMES
11545,JOHN LAING HOMS
11545,JOHN LAING HOMES CALIFORNIA
11545,JOHN LAING HOME CALIFORNIA INC
11565,JOHN LAING HOMES (CAL) INC
11565,JOHN LAING HOME INC
11565,JOHN LAING HOMES CALIFORNIA
